Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SSM,SUSM,SUSMA,SSMA,SMP
2018,9,14,20.98,6.75,95.45,217.44,29.72,1.25,27.9,16.1,56.3,-1.01,-0.04,0.4
2018,9,15,21.03,19.23,95.53,288.81,26.95,2.85,26.23,14.96,62.54,-0.88,-0.23,0.42
2018,9,16,21.37,11.2,95.41,260.06,25.82,2.36,25.19,13.82,68.77,-0.76,-0.43,0.45
2018,9,17,20.38,2.32,95.32,274.5,26.67,2.84,26.02,12.87,69.88,-0.77,-0.6,0.45
2018,9,18,19.9,0.43,95.31,294.0,28.62,4.48,27.49,11.93,70.99,-0.78,-0.77,0.45
2018,9,19,18.58,0.04,95.28,296.0,27.93,4.76,27.15,10.99,72.09,-0.78,-0.95,0.45
2018,9,20,18.08,1.59,95.08,298.06,28.73,4.79,27.34,11.9,72.17,-0.82,-0.84,0.46
2018,9,21,19.93,1.89,95.2,261.31,26.54,4.83,26.06,12.81,72.24,-0.86,-0.73,0.47
2018,9,22,18.13,2.92,95.45,231.69,29.01,2.91,27.33,13.72,72.31,-0.9,-0.63,0.47
2018,9,23,21.3,11.64,95.66,134.5,28.08,2.68,27.11,14.51,75.21,-0.85,-0.53,0.49
2018,9,24,21.52,8.66,95.67,124.06,26.68,1.62,26.08,15.29,78.12,-0.81,-0.43,0.51
2018,9,25,21.17,3.75,95.53,138.06,27.45,1.92,26.58,16.08,81.03,-0.76,-0.34,0.54
2018,9,26,21.05,5.31,95.43,114.56,27.08,2.75,26.21,16.53,83.62,-0.72,-0.28,0.55
2018,9,27,20.79,14.63,95.41,118.19,28.19,3.04,26.78,16.99,86.22,-0.68,-0.23,0.57
2018,9,28,21.53,2.18,95.45,108.25,27.37,1.9,26.21,17.45,88.82,-0.64,-0.18,0.59
2018,9,29,21.34,2.38,95.43,94.0,28.09,2.38,26.83,16.62,89.4,-0.66,-0.33,0.59
2018,9,30,21.3,3.64,95.43,80.38,28.23,3.5,27.12,15.79,89.98,-0.68,-0.49,0.59
2018,10,1,21.44,2.1,95.47,90.5,27.76,2.91,26.63,14.96,90.55,-0.7,-0.64,0.58
2018,10,2,21.21,0.33,95.53,85.69,27.36,3.21,26.34,17.34,93.05,-0.65,-0.24,0.61
2018,10,3,21.5,8.18,95.54,90.0,26.01,3.23,25.37,19.71,95.56,-0.6,0.16,0.64
2018,10,4,21.25,9.14,95.53,69.5,25.23,4.8,24.75,22.08,98.06,-0.55,0.56,0.66
2018,10,5,21.62,11.48,95.54,80.38,24.74,3.63,24.3,20.82,101.62,-0.47,0.3,0.68
2018,10,6,21.96,8.74,95.53,79.38,24.87,3.38,24.48,19.56,105.18,-0.39,0.05,0.69
2018,10,7,21.32,0.32,95.5,86.12,26.51,1.68,25.49,18.3,108.73,-0.31,-0.2,0.7
2018,10,8,20.72,12.46,95.48,101.06,24.92,2.01,24.8,16.88,108.26,-0.36,-0.48,0.69
2018,10,9,20.45,12.66,95.41,180.88,24.53,2.16,24.65,15.46,107.8,-0.4,-0.75,0.68
2018,10,10,18.69,0.0,95.34,315.75,25.83,2.09,25.83,14.04,107.33,-0.45,-1.03,0.67
2018,10,11,14.77,0.0,95.35,314.94,25.6,2.49,26.3,14.77,104.57,-0.56,-0.86,0.66
2018,10,12,18.02,0.0,95.44,230.0,26.81,2.09,26.79,15.5,101.81,-0.67,-0.68,0.65
2018,10,13,20.63,3.75,95.64,177.62,26.5,1.55,25.87,16.23,99.05,-0.78,-0.51,0.64
2018,10,14,21.93,12.68,95.7,183.5,26.57,1.73,25.99,18.43,104.5,-0.58,-0.09,0.68
2018,10,15,21.76,4.19,95.74,138.0,26.18,1.62,25.75,20.63,109.95,-0.37,0.34,0.72
2018,10,16,21.88,7.23,95.82,120.25,25.16,1.37,24.76,22.83,115.4,-0.16,0.76,0.76
2018,10,17,21.01,9.14,95.82,190.31,24.12,1.89,24.01,21.65,117.85,-0.07,0.56,0.77
2018,10,18,20.55,1.53,95.74,168.62,24.39,1.01,24.05,20.47,120.3,0.02,0.36,0.77
2018,10,19,20.83,0.79,95.73,91.62,25.21,1.92,24.57,19.3,122.75,0.11,0.16,0.78
2018,10,20,18.43,0.42,95.78,57.62,25.12,3.02,24.61,17.99,120.87,0.06,-0.06,0.76
2018,10,21,20.05,0.81,95.81,67.19,25.34,2.88,24.62,16.69,119.0,0.02,-0.28,0.74
2018,10,22,17.65,0.08,95.78,54.44,24.8,1.91,24.43,15.38,117.13,-0.03,-0.5,0.73
2018,10,23,15.59,0.0,95.79,53.62,24.08,2.59,23.83,14.8,113.71,-0.12,-0.58,0.7
2018,10,24,16.74,0.0,95.76,62.12,24.22,2.6,23.85,14.23,110.3,-0.22,-0.66,0.68
2018,10,25,17.54,0.0,95.85,61.31,24.3,4.15,23.78,13.65,106.88,-0.32,-0.73,0.66
2018,10,26,18.91,0.0,95.87,59.81,25.18,3.84,24.5,13.07,103.5,-0.4,-0.8,0.64
2018,10,27,17.64,0.0,95.84,55.88,25.01,3.27,24.29,12.49,100.11,-0.49,-0.87,0.62
2018,10,28,16.36,0.0,95.72,39.94,24.76,4.3,24.28,11.91,96.73,-0.57,-0.94,0.6
2018,10,29,12.65,0.0,95.58,112.62,24.91,4.47,25.07,12.56,93.51,-0.64,-0.8,0.58
2018,10,30,16.4,0.0,95.52,65.31,26.05,2.73,25.35,13.21,90.29,-0.71,-0.66,0.57
2018,10,31,20.39,0.6,95.56,126.25,26.83,4.27,25.87,13.86,87.07,-0.78,-0.53,0.55
2018,11,1,20.73,1.89,95.56,61.62,26.15,2.85,25.22,14.61,88.29,-0.71,-0.38,0.56
2018,11,2,21.07,4.12,95.61,64.06,24.0,4.12,23.6,15.36,89.52,-0.64,-0.24,0.57
2018,11,3,20.9,2.7,95.69,70.94,24.63,3.92,24.08,16.1,90.74,-0.57,-0.09,0.59
2018,11,4,20.27,0.64,95.74,76.5,26.08,3.48,25.08,14.62,89.61,-0.57,-0.32,0.57
2018,11,5,19.47,0.18,95.74,77.62,26.44,3.62,25.48,13.13,88.48,-0.58,-0.55,0.56
2018,11,6,18.76,0.0,95.79,66.12,26.01,3.62,25.12,11.64,87.35,-0.59,-0.78,0.54
2018,11,7,16.25,0.0,95.78,60.19,25.4,3.41,24.56,11.11,84.46,-0.65,-0.85,0.52
2018,11,8,18.03,0.19,95.7,57.94,25.39,2.4,24.3,10.58,81.56,-0.7,-0.92,0.5
2018,11,9,18.11,0.01,95.63,65.19,26.05,3.48,24.94,10.05,78.67,-0.76,-0.99,0.49
2018,11,10,17.06,0.01,95.69,57.44,25.73,3.03,24.74,9.61,75.86,-0.82,-1.05,0.47
2018,11,11,16.73,0.0,95.74,90.0,25.54,2.53,24.61,9.17,73.06,-0.88,-1.11,0.45
2018,11,12,15.54,0.0,95.65,117.94,25.06,2.21,24.35,8.73,70.25,-0.94,-1.17,0.43
2018,11,13,12.91,0.0,95.52,177.44,24.76,1.73,24.58,9.64,69.34,-0.94,-1.01,0.43
2018,11,14,10.94,0.0,95.49,128.69,24.54,1.88,24.47,10.55,68.44,-0.95,-0.86,0.43
2018,11,15,17.3,3.01,95.54,91.62,24.7,4.77,24.24,11.46,67.53,-0.95,-0.71,0.43
2018,11,16,21.13,8.66,95.57,67.25,24.26,5.53,24.12,11.22,68.31,-0.92,-0.73,0.44
2018,11,17,20.46,0.17,95.69,124.75,26.87,1.51,25.64,10.97,69.09,-0.88,-0.76,0.44
2018,11,18,20.84,2.61,95.71,100.19,26.54,3.19,25.61,10.72,69.88,-0.85,-0.78,0.44
2018,11,19,19.91,0.69,95.8,79.88,27.01,3.68,25.9,12.76,72.74,-0.77,-0.47,0.47
2018,11,20,19.85,0.5,95.83,44.81,24.8,3.68,24.3,14.81,75.6,-0.69,-0.16,0.49
2018,11,21,19.26,2.84,95.78,98.12,22.98,3.81,22.79,16.86,78.46,-0.6,0.15,0.52
2018,11,22,20.23,5.81,95.81,40.75,22.67,4.05,22.61,15.48,81.37,-0.53,-0.03,0.53
2018,11,23,21.01,9.45,95.97,86.94,24.83,3.69,24.27,14.11,84.28,-0.45,-0.22,0.53
2018,11,24,18.89,0.6,96.05,66.19,25.38,3.02,24.58,12.74,87.18,-0.37,-0.41,0.54
2018,11,25,18.75,0.0,95.96,66.44,25.44,3.41,24.46,12.37,85.84,-0.39,-0.46,0.53
2018,11,26,16.68,0.0,95.83,64.44,23.99,3.24,23.12,12.0,84.49,-0.41,-0.52,0.52
2018,11,27,15.54,0.0,95.91,61.62,22.76,2.87,21.75,11.62,83.14,-0.43,-0.57,0.51
2018,11,28,17.3,0.24,95.91,61.0,23.73,2.13,22.63,11.27,81.73,-0.46,-0.61,0.5
2018,11,29,19.51,2.93,95.98,61.31,24.31,4.02,23.46,10.92,80.32,-0.49,-0.65,0.49
2018,11,30,18.37,0.13,95.96,63.56,24.99,2.73,24.02,10.57,78.91,-0.52,-0.7,0.48
2018,12,1,16.55,0.02,95.81,59.38,24.68,3.12,23.53,10.91,77.36,-0.54,-0.62,0.48
2018,12,2,16.81,0.0,95.69,63.0,24.46,2.53,23.26,11.26,75.8,-0.57,-0.55,0.47
2018,12,3,17.63,0.02,95.73,67.5,24.96,3.09,23.9,11.6,74.24,-0.59,-0.47,0.46
2018,12,4,20.19,2.51,95.79,67.38,24.19,2.73,23.62,11.14,73.99,-0.59,-0.52,0.46
2018,12,5,20.23,0.32,95.73,81.75,26.14,2.5,24.94,10.67,73.74,-0.58,-0.58,0.46
2018,12,6,19.67,0.39,95.67,82.38,25.51,1.74,24.66,10.2,73.49,-0.57,-0.63,0.45
2018,12,7,18.87,0.05,95.7,73.56,25.8,3.39,24.61,9.76,71.57,-0.6,-0.68,0.44
2018,12,8,18.65,0.0,95.79,71.0,25.4,3.27,24.39,9.32,69.66,-0.63,-0.73,0.43
2018,12,9,17.4,0.0,95.78,66.62,25.2,3.34,24.2,8.89,67.75,-0.66,-0.78,0.42
2018,12,10,17.37,0.0,95.75,65.62,25.41,2.73,24.3,8.64,65.85,-0.68,-0.79,0.4
2018,12,11,16.4,0.0,95.74,54.06,25.22,3.27,24.19,8.39,63.95,-0.71,-0.8,0.39
2018,12,12,16.73,0.0,95.83,115.38,25.67,2.2,24.58,8.15,62.05,-0.74,-0.82,0.38
2018,12,13,16.81,0.0,95.87,55.94,25.92,3.08,24.73,8.05,60.37,-0.76,-0.81,0.37
2018,12,14,16.08,0.0,95.86,51.75,24.89,3.19,23.91,7.96,58.68,-0.78,-0.8,0.36
2018,12,15,16.36,0.0,95.81,38.31,24.88,4.36,23.95,7.86,57.0,-0.8,-0.79,0.35
2018,12,16,15.18,0.0,95.74,138.19,22.72,3.87,22.62,7.48,55.38,-0.81,-0.82,0.34
2018,12,17,12.22,0.0,95.7,264.56,24.35,3.25,24.24,7.09,53.75,-0.83,-0.86,0.33
2018,12,18,13.05,0.0,95.79,116.31,25.03,3.73,24.11,6.7,52.12,-0.84,-0.9,0.32
2018,12,19,15.4,0.0,95.9,54.62,22.69,1.95,21.86,6.94,50.63,-0.85,-0.82,0.31
2018,12,20,15.02,0.0,95.88,64.56,24.36,1.8,23.0,7.18,49.14,-0.86,-0.73,0.3
2018,12,21,16.71,0.0,95.81,58.75,26.19,1.95,24.68,7.42,47.64,-0.87,-0.65,0.3
2018,12,22,17.68,0.38,95.81,50.56,23.16,2.9,22.75,7.05,47.31,-0.84,-0.69,0.29
2018,12,23,19.05,0.35,95.85,65.12,25.66,3.03,24.55,6.67,46.97,-0.82,-0.73,0.29
2018,12,24,17.79,0.06,95.85,73.5,26.59,2.23,25.19,6.3,46.63,-0.8,-0.78,0.29
2018,12,25,15.88,0.0,95.86,69.94,26.22,3.15,24.85,6.43,45.49,-0.8,-0.71,0.28
2018,12,26,15.3,0.0,95.83,76.44,26.44,2.62,24.9,6.56,44.35,-0.81,-0.65,0.28
2018,12,27,15.87,0.0,95.75,87.38,27.25,2.73,25.36,6.68,43.21,-0.81,-0.58,0.27
2018,12,28,17.43,0.35,95.74,104.25,26.01,3.04,24.52,6.34,42.78,-0.78,-0.62,0.27
2018,12,29,16.76,0.23,95.92,77.56,25.54,3.29,24.3,6.0,42.36,-0.76,-0.66,0.26
2018,12,30,14.23,0.01,96.09,66.69,24.35,3.08,23.08,5.66,41.94,-0.73,-0.7,0.26
2018,12,31,13.63,0.0,96.17,64.12,24.12,2.98,22.7,5.42,40.7,-0.73,-0.72,0.25
2019,1,1,9.19,0.0,96.19,62.38,22.21,2.61,20.94,5.19,39.47,-0.73,-0.74,0.24
2019,1,2,10.94,0.0,96.19,60.38,21.76,3.09,20.56,4.95,38.24,-0.73,-0.75,0.23
2019,1,3,11.38,0.0,96.24,64.62,22.54,3.12,21.31,4.81,37.11,-0.73,-0.75,0.23
2019,1,4,11.37,0.0,96.18,61.69,21.82,5.09,20.85,4.68,35.98,-0.73,-0.75,0.22
2019,1,5,11.83,0.0,96.06,64.06,22.41,2.56,21.16,4.54,34.85,-0.73,-0.75,0.21
2019,1,6,12.37,0.0,95.92,70.19,23.38,2.63,21.87,4.39,33.77,-0.74,-0.75,0.21
2019,1,7,12.87,0.0,95.85,64.56,24.0,2.3,22.39,4.24,32.68,-0.74,-0.76,0.2
2019,1,8,10.39,0.0,95.88,56.38,24.12,3.2,22.82,4.09,31.6,-0.74,-0.76,0.19
2019,1,9,9.42,0.0,95.87,62.75,23.41,3.15,22.33,4.0,30.66,-0.74,-0.75,0.19
2019,1,10,11.62,0.0,95.87,66.19,23.7,2.66,22.32,3.91,29.72,-0.74,-0.74,0.18
2019,1,11,11.94,0.0,95.94,67.31,24.26,3.09,22.77,3.82,28.78,-0.74,-0.74,0.18
2019,1,12,12.05,0.0,95.93,61.19,23.87,3.16,22.49,3.72,28.01,-0.74,-0.74,0.17
2019,1,13,10.54,0.0,95.92,64.06,24.11,2.29,22.59,3.62,27.24,-0.74,-0.74,0.17
2019,1,14,11.39,0.0,95.88,60.12,24.11,2.31,22.76,3.52,26.48,-0.74,-0.74,0.16
2019,1,15,7.69,0.0,95.91,50.56,23.69,2.73,22.54,3.44,25.77,-0.74,-0.73,0.16
2019,1,16,10.55,0.0,95.94,61.44,23.87,3.03,22.55,3.38,25.06,-0.74,-0.72,0.15
2019,1,17,13.08,0.0,95.85,69.38,24.24,3.03,22.76,3.3,24.35,-0.74,-0.72,0.15
2019,1,18,12.18,0.0,95.86,68.62,23.8,3.08,22.37,3.24,23.81,-0.74,-0.71,0.15
2019,1,19,10.37,0.0,95.93,67.44,23.77,3.38,22.33,3.17,23.26,-0.73,-0.69,0.14
2019,1,20,9.43,0.0,96.01,63.62,23.5,3.34,22.07,3.11,22.71,-0.73,-0.68,0.14
2019,1,21,9.51,0.0,95.95,71.12,23.57,2.56,22.09,3.05,22.2,-0.73,-0.66,0.14
2019,1,22,9.19,0.0,95.91,73.25,24.51,2.79,22.64,2.99,21.69,-0.72,-0.64,0.13
2019,1,23,13.17,0.0,95.85,77.62,26.12,3.52,24.09,2.93,21.18,-0.72,-0.62,0.13
2019,1,24,14.15,0.0,95.9,93.38,27.19,5.46,25.04,3.16,20.93,-0.72,-0.48,0.13
2019,1,25,16.56,0.0,95.87,114.38,27.7,4.38,25.56,3.39,20.68,-0.71,-0.34,0.13
2019,1,26,17.2,0.0,95.84,121.75,28.83,5.12,26.37,3.62,20.43,-0.7,-0.21,0.13
2019,1,27,16.93,0.02,95.89,107.56,28.37,3.99,26.2,3.46,20.75,-0.63,-0.25,0.13
2019,1,28,15.83,0.25,95.92,98.69,28.51,5.7,25.87,3.3,21.07,-0.56,-0.3,0.13
2019,1,29,14.94,0.12,96.02,58.25,26.26,1.84,24.48,3.14,21.39,-0.48,-0.34,0.13
2019,1,30,14.62,0.01,96.0,70.0,26.3,3.48,24.41,3.03,21.03,-0.49,-0.37,0.13
2019,1,31,13.12,0.0,95.98,75.69,26.16,2.8,24.24,2.93,20.66,-0.49,-0.39,0.13
2019,2,1,14.07,0.0,95.95,84.81,26.59,3.27,24.28,2.82,20.3,-0.49,-0.42,0.13
2019,2,2,14.11,0.0,95.85,75.56,27.62,3.92,25.1,2.77,19.92,-0.5,-0.42,0.12
2019,2,3,14.62,0.0,95.93,74.75,28.11,5.09,25.87,2.73,19.53,-0.52,-0.42,0.12
2019,2,4,15.3,0.0,96.07,70.75,28.13,2.69,26.24,2.68,19.14,-0.53,-0.42,0.12
2019,2,5,15.5,0.01,96.06,71.88,27.37,1.95,25.73,2.95,18.8,-0.54,-0.2,0.12
2019,2,6,13.35,0.0,95.85,82.0,28.0,3.16,25.9,3.23,18.44,-0.55,0.03,0.12
2019,2,7,14.93,0.0,95.81,103.44,28.83,4.28,26.65,3.5,18.1,-0.56,0.25,0.12
2019,2,8,15.09,0.0,95.83,138.25,29.9,3.45,27.56,3.29,18.53,-0.4,0.13,0.12
2019,2,9,17.87,1.78,95.84,120.12,30.51,3.58,27.94,3.08,18.96,-0.24,0.01,0.12
2019,2,10,18.71,6.37,95.96,100.12,28.3,3.82,26.59,2.86,19.39,-0.08,-0.11,0.12
2019,2,11,17.3,0.08,96.01,81.56,27.7,3.52,26.24,2.76,18.99,-0.12,-0.16,0.12
2019,2,12,15.32,0.0,96.12,76.69,27.29,3.75,25.64,2.65,18.6,-0.15,-0.2,0.12
2019,2,13,14.33,0.0,96.16,65.44,26.85,3.86,25.19,2.54,18.2,-0.19,-0.25,0.11
2019,2,14,16.61,0.0,95.93,82.0,28.07,4.05,26.02,2.5,17.81,-0.24,-0.26,0.11
2019,2,15,16.58,0.0,95.91,91.94,29.9,5.46,27.23,2.46,17.43,-0.28,-0.27,0.11
2019,2,16,16.0,0.0,95.84,126.06,32.09,4.91,29.05,2.42,17.04,-0.33,-0.27,0.11
2019,2,17,17.0,0.0,95.71,178.38,32.4,4.51,29.55,2.42,16.82,-0.35,-0.26,0.1
2019,2,18,18.03,0.0,95.6,128.81,32.38,3.95,29.55,2.42,16.6,-0.37,-0.25,0.1
2019,2,19,18.25,0.27,95.72,116.12,31.33,4.66,28.85,2.43,16.38,-0.38,-0.24,0.1
2019,2,20,16.34,0.29,95.99,97.81,29.93,4.55,27.8,2.39,16.18,-0.4,-0.27,0.1
2019,2,21,14.23,0.0,96.13,81.56,28.53,5.3,26.57,2.36,15.98,-0.42,-0.31,0.1
2019,2,22,9.83,0.0,95.95,75.62,27.18,5.73,25.58,2.32,15.78,-0.44,-0.34,0.1
2019,2,23,8.82,0.0,95.78,75.06,27.2,6.15,26.16,2.31,15.59,-0.47,-0.35,0.1
2019,2,24,10.77,0.0,95.66,81.06,27.65,5.23,26.36,2.29,15.4,-0.49,-0.36,0.1
2019,2,25,8.2,0.0,95.58,143.25,28.51,4.66,26.73,2.27,15.21,-0.52,-0.37,0.1
2019,2,26,12.57,0.0,95.49,170.06,30.45,4.09,27.8,2.34,15.28,-0.48,-0.3,0.1
2019,2,27,17.3,0.0,95.41,172.5,32.5,5.16,29.72,2.4,15.34,-0.44,-0.23,0.1
2019,2,28,17.22,0.04,95.46,172.5,32.69,5.86,29.68,2.46,15.41,-0.39,-0.16,0.1
2019,3,1,18.02,0.35,95.52,128.5,32.48,7.11,29.51,2.41,15.41,-0.39,-0.19,0.1
2019,3,2,16.96,1.49,95.65,103.0,31.13,5.32,28.69,2.35,15.41,-0.38,-0.23,0.1
2019,3,3,16.47,0.0,95.61,105.06,31.87,4.33,28.82,2.3,15.4,-0.37,-0.26,0.1
2019,3,4,15.13,0.0,95.51,129.06,32.51,3.45,29.44,2.29,15.34,-0.39,-0.27,0.1
2019,3,5,14.84,0.0,95.43,173.44,34.08,2.55,31.01,2.28,15.28,-0.4,-0.28,0.1
2019,3,6,13.69,0.02,95.44,156.69,35.9,5.26,32.67,2.28,15.22,-0.42,-0.29,0.1
2019,3,7,16.12,0.02,95.41,167.06,35.5,5.1,32.8,2.32,15.31,-0.41,-0.28,0.1
2019,3,8,16.89,0.0,95.56,151.06,34.38,4.73,31.64,2.35,15.4,-0.4,-0.26,0.1
2019,3,9,17.51,0.24,95.73,127.69,33.62,4.91,30.54,2.39,15.49,-0.39,-0.25,0.1
2019,3,10,16.43,0.04,95.75,134.06,33.74,4.77,30.53,2.35,15.41,-0.41,-0.27,0.1
2019,3,11,14.0,0.0,95.86,134.69,32.51,4.32,29.75,2.31,15.33,-0.43,-0.29,0.1
2019,3,12,11.45,0.0,95.89,135.56,30.64,5.47,28.5,2.28,15.25,-0.45,-0.31,0.1
2019,3,13,9.52,0.0,95.91,103.88,29.68,6.09,28.02,2.27,15.19,-0.47,-0.31,0.09
2019,3,14,9.37,0.0,95.9,116.12,29.92,5.15,28.39,2.27,15.12,-0.48,-0.32,0.09
2019,3,15,8.93,0.0,95.85,112.19,30.23,6.09,28.52,2.26,15.05,-0.5,-0.33,0.09
2019,3,16,12.2,0.0,95.85,96.12,29.97,4.46,27.75,2.26,15.04,-0.5,-0.33,0.09
2019,3,17,12.29,0.0,95.81,100.31,30.36,4.1,27.76,2.26,15.02,-0.51,-0.33,0.09
2019,3,18,15.38,0.0,95.79,117.06,32.01,5.98,28.76,2.26,15.01,-0.52,-0.34,0.09
2019,3,19,15.51,0.0,95.62,129.44,32.9,5.23,29.69,2.25,14.99,-0.52,-0.34,0.09
2019,3,20,15.71,0.0,95.61,142.19,32.15,4.43,29.48,2.25,14.97,-0.53,-0.34,0.09
2019,3,21,12.74,0.0,95.69,132.19,32.08,4.04,29.15,2.25,14.95,-0.53,-0.34,0.09
2019,3,22,14.3,0.0,95.74,133.88,32.62,4.62,29.57,2.25,14.94,-0.53,-0.33,0.09
2019,3,23,15.05,0.0,95.68,129.94,33.77,4.52,30.44,2.25,14.93,-0.54,-0.33,0.09
2019,3,24,13.26,0.0,95.6,138.5,33.83,5.13,31.01,2.25,14.92,-0.54,-0.33,0.09
2019,3,25,12.7,0.0,95.62,114.75,32.8,5.51,30.43,2.25,14.89,-0.54,-0.34,0.09
2019,3,26,12.95,0.0,95.75,121.69,32.3,5.2,29.98,2.25,14.87,-0.54,-0.34,0.09
2019,3,27,9.68,0.0,95.86,125.75,31.88,4.55,29.68,2.24,14.84,-0.55,-0.34,0.09
2019,3,28,11.3,0.0,95.75,125.0,32.46,5.52,30.01,2.24,14.81,-0.55,-0.34,0.09
2019,3,29,9.44,0.0,95.56,155.06,33.73,3.74,31.35,2.24,14.78,-0.56,-0.33,0.09
2019,3,30,10.79,0.0,95.57,134.25,33.59,2.46,31.02,2.24,14.74,-0.57,-0.33,0.09
2019,3,31,11.39,0.0,95.59,152.62,34.21,2.84,31.37,2.25,14.75,-0.55,-0.34,0.09
2019,4,1,12.44,0.0,95.59,126.88,33.75,3.51,31.18,2.26,14.77,-0.54,-0.34,0.09
2019,4,2,14.09,0.0,95.57,137.56,33.8,3.97,31.12,2.27,14.78,-0.52,-0.35,0.09
2019,4,3,14.94,0.0,95.59,132.88,33.04,4.48,30.58,2.26,14.76,-0.52,-0.36,0.09
2019,4,4,13.95,0.0,95.74,127.69,32.35,3.45,29.82,2.25,14.74,-0.51,-0.36,0.09
2019,4,5,14.45,0.0,95.73,127.81,33.37,4.75,30.72,2.25,14.72,-0.51,-0.37,0.09
2019,4,6,11.93,0.0,95.67,133.38,33.14,4.78,30.62,2.28,14.78,-0.5,-0.36,0.09
2019,4,7,13.83,0.0,95.56,133.12,33.92,5.09,30.98,2.32,14.84,-0.5,-0.35,0.09
2019,4,8,17.06,0.71,95.47,137.94,34.61,3.55,31.45,2.35,14.9,-0.49,-0.34,0.09
2019,4,9,17.58,1.22,95.51,127.88,35.04,3.66,32.13,2.32,14.93,-0.49,-0.36,0.09
2019,4,10,16.58,0.01,95.57,124.94,34.65,3.23,31.86,2.29,14.96,-0.49,-0.38,0.09
2019,4,11,15.59,0.0,95.52,133.38,34.06,3.26,31.2,2.26,14.99,-0.49,-0.4,0.09
2019,4,12,13.33,0.0,95.47,127.0,34.4,4.07,31.78,2.25,14.9,-0.5,-0.41,0.09
2019,4,13,12.97,0.0,95.52,133.88,33.73,5.05,31.19,2.24,14.82,-0.52,-0.42,0.09
2019,4,14,10.49,0.0,95.54,128.88,33.2,5.87,31.24,2.23,14.73,-0.53,-0.44,0.09
2019,4,15,9.77,0.0,95.55,150.94,32.9,3.27,30.6,2.66,15.15,-0.5,-0.32,0.1
2019,4,16,15.49,0.0,95.51,159.0,35.11,7.26,31.79,3.08,15.58,-0.48,-0.21,0.1
2019,4,17,14.87,2.29,95.55,164.75,34.67,3.86,31.9,3.51,16.0,-0.46,-0.09,0.11
2019,4,18,17.78,4.7,95.5,121.62,34.44,4.83,31.94,3.84,17.2,-0.36,0.04,0.11
2019,4,19,19.59,4.04,95.44,158.44,32.01,3.25,30.27,4.18,18.4,-0.26,0.16,0.12
2019,4,20,21.23,9.42,95.36,154.69,30.85,3.12,29.21,4.51,19.6,-0.16,0.28,0.13
2019,4,21,20.22,1.53,95.29,160.0,31.44,2.3,29.59,4.03,20.35,-0.14,0.08,0.13
2019,4,22,20.17,7.2,95.31,106.88,31.94,2.06,30.01,3.54,21.11,-0.12,-0.12,0.13
2019,4,23,19.58,6.73,95.42,118.12,31.38,3.2,29.51,3.05,21.87,-0.09,-0.32,0.14
2019,4,24,16.68,0.0,95.49,127.88,31.72,3.63,29.84,2.9,21.18,-0.18,-0.39,0.13
2019,4,25,16.66,0.0,95.5,121.19,31.76,3.05,29.91,2.74,20.5,-0.27,-0.45,0.13
2019,4,26,17.66,0.0,95.4,138.5,31.51,4.22,30.02,2.59,19.82,-0.36,-0.52,0.12
2019,4,27,17.87,0.01,95.34,124.5,32.9,4.02,31.07,3.07,19.55,-0.4,-0.42,0.12
2019,4,28,18.62,0.01,95.37,128.5,30.74,2.06,29.77,3.54,19.29,-0.44,-0.33,0.12
2019,4,29,19.57,0.0,95.37,163.25,31.83,1.88,30.13,4.02,19.03,-0.49,-0.24,0.13
2019,4,30,20.27,10.43,95.22,265.94,31.41,2.91,30.42,3.55,19.28,-0.5,-0.37,0.12
2019,5,1,20.69,15.94,95.17,270.56,28.19,3.26,28.06,3.08,19.53,-0.51,-0.5,0.12
2019,5,2,17.93,0.0,95.1,279.69,31.75,4.43,30.55,2.62,19.78,-0.53,-0.62,0.12
2019,5,3,17.14,0.0,95.26,245.12,31.9,3.07,30.37,5.03,20.35,-0.54,-0.21,0.14
2019,5,4,18.71,0.0,95.46,228.38,32.36,3.7,30.66,7.45,20.91,-0.55,0.2,0.15
2019,5,5,18.89,0.25,95.53,98.19,33.62,3.16,31.94,9.87,21.47,-0.56,0.61,0.17
2019,5,6,19.55,0.05,95.42,148.69,34.81,1.81,32.44,11.84,41.52,0.22,0.91,0.29
2019,5,7,20.83,8.71,95.38,215.5,32.44,3.74,31.01,13.81,61.57,0.99,1.21,0.41
2019,5,8,22.01,7.86,95.51,244.38,27.83,2.7,27.44,15.78,81.62,1.77,1.52,0.53
2019,5,9,20.74,3.74,95.32,237.19,31.24,3.8,30.07,14.82,81.32,1.67,1.28,0.53
2019,5,10,20.47,0.52,95.27,190.38,32.63,2.17,31.09,13.86,81.03,1.57,1.04,0.52
2019,5,11,20.48,0.32,95.43,136.69,32.41,2.41,30.9,12.9,80.73,1.47,0.8,0.51
2019,5,12,20.62,1.14,95.37,161.44,33.13,3.64,31.1,12.88,80.47,1.38,0.77,0.51
2019,5,13,21.12,0.72,95.31,181.19,33.38,2.48,31.49,12.87,80.22,1.3,0.74,0.51
2019,5,14,20.73,3.16,95.3,248.56,32.65,2.51,31.1,12.85,79.96,1.21,0.71,0.51
2019,5,15,21.65,5.41,95.4,245.0,30.68,3.15,30.15,11.96,79.4,1.13,0.52,0.5
2019,5,16,20.68,1.65,95.43,158.38,32.09,2.9,30.62,11.06,78.83,1.06,0.33,0.49
