Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SMP,SSMA,SUSMA
2018,9,3,21.48,0.2,98.0,220.06,30.07,3.31,28.56,16.86,4.02,0.18,-0.77,-0.84
2018,9,4,20.68,0.41,98.11,221.62,29.69,4.05,28.34,16.08,3.85,0.17,-0.77,-0.86
2018,9,5,19.65,0.03,98.08,222.56,28.94,3.01,27.78,18.26,6.61,0.22,-0.26,-0.75
2018,9,6,18.73,0.0,98.02,222.38,29.07,2.45,27.64,20.44,9.38,0.26,0.26,-0.64
2018,9,7,20.58,1.65,98.11,239.44,27.63,4.3,26.76,22.63,12.14,0.3,0.78,-0.54
2018,9,8,21.06,1.61,98.02,268.81,27.71,2.27,27.26,27.44,11.61,0.34,0.7,-0.23
2018,9,9,21.26,5.1,98.09,264.25,28.91,2.99,28.09,32.25,11.07,0.37,0.62,0.08
2018,9,10,21.8,1.35,98.39,230.25,29.05,2.21,27.86,37.06,10.54,0.41,0.55,0.39
2018,9,11,21.9,0.07,98.41,225.38,30.39,2.0,29.16,35.77,9.55,0.39,0.39,0.35
2018,9,12,21.03,0.02,98.23,221.31,29.74,2.76,28.48,34.48,8.56,0.37,0.23,0.32
2018,9,13,19.84,0.0,98.13,216.94,29.15,3.7,27.92,33.2,7.57,0.35,0.07,0.28
2018,9,14,19.57,0.0,98.29,213.38,29.31,3.46,27.98,31.27,7.0,0.33,0.0,0.21
2018,9,15,19.63,0.0,98.46,213.88,29.53,2.63,27.91,29.35,6.43,0.31,-0.07,0.13
2018,9,16,18.56,0.0,98.39,231.5,29.79,2.42,28.07,27.42,5.85,0.29,-0.14,0.05
2018,9,17,17.1,0.0,98.28,248.69,30.44,2.06,28.97,25.73,5.49,0.27,-0.17,-0.0
2018,9,18,16.22,0.0,98.29,242.75,30.76,2.05,29.36,24.03,5.13,0.25,-0.21,-0.06
2018,9,19,15.05,0.0,98.27,236.81,31.18,2.55,29.81,22.34,4.76,0.23,-0.24,-0.12
2018,9,20,13.68,0.02,98.19,251.12,31.42,3.3,30.22,21.25,5.12,0.23,-0.14,-0.15
2018,9,21,12.83,0.0,98.13,161.06,32.24,2.88,31.17,20.17,5.49,0.22,-0.04,-0.19
2018,9,22,21.3,0.31,98.15,45.0,30.79,3.43,29.26,19.08,5.85,0.21,0.06,-0.22
2018,9,23,21.46,8.0,98.22,218.69,29.33,3.69,28.45,18.69,5.26,0.21,-0.04,-0.21
2018,9,24,18.62,0.08,98.36,244.88,29.87,3.13,29.04,18.29,4.68,0.2,-0.14,-0.21
2018,9,25,17.05,0.0,98.42,229.06,29.9,3.18,28.84,17.89,4.09,0.19,-0.24,-0.21
2018,9,26,14.15,0.0,98.38,223.19,29.16,2.35,28.08,17.01,3.9,0.18,-0.26,-0.22
2018,9,27,12.87,0.0,98.44,212.12,29.38,2.2,28.08,16.14,3.71,0.17,-0.28,-0.24
2018,9,28,10.76,0.0,98.5,222.62,30.08,1.3,29.14,15.26,3.52,0.16,-0.3,-0.25
2018,9,29,9.88,0.0,98.57,210.44,30.58,1.85,29.59,14.62,3.43,0.16,-0.27,-0.24
2018,9,30,11.6,0.05,98.53,220.62,31.35,2.89,29.98,13.98,3.35,0.15,-0.24,-0.22
2018,10,1,12.35,0.2,98.49,224.62,32.22,2.18,30.89,13.34,3.27,0.15,-0.22,-0.2
2018,10,2,12.27,0.0,98.53,221.12,32.49,1.95,30.96,12.77,3.14,0.14,-0.27,-0.24
2018,10,3,11.74,0.0,98.43,223.12,32.23,2.91,30.81,12.21,3.01,0.14,-0.31,-0.28
2018,10,4,9.58,0.0,98.52,227.31,30.75,3.2,29.84,11.65,2.89,0.13,-0.36,-0.32
2018,10,5,10.18,0.0,98.64,231.69,31.3,2.8,30.45,11.24,2.81,0.12,-0.38,-0.34
2018,10,6,9.44,0.0,98.62,253.88,31.01,2.83,30.4,10.83,2.74,0.12,-0.39,-0.37
2018,10,7,7.67,0.0,98.54,234.31,30.4,2.94,30.52,10.42,2.67,0.12,-0.41,-0.4
2018,10,8,7.87,0.0,98.37,220.56,30.58,3.8,30.16,10.18,2.65,0.12,-0.39,-0.4
2018,10,9,8.8,0.0,98.35,233.25,30.38,2.84,29.56,9.94,2.63,0.11,-0.38,-0.41
2018,10,10,8.73,0.0,98.39,242.56,29.87,2.13,29.12,9.69,2.61,0.11,-0.37,-0.42
2018,10,11,3.77,0.0,98.48,152.0,29.69,2.36,28.4,9.57,2.59,0.11,-0.37,-0.41
2018,10,12,9.16,0.0,98.61,57.06,29.42,2.68,28.03,9.44,2.57,0.11,-0.37,-0.4
2018,10,13,9.54,0.0,98.7,197.0,29.43,3.12,28.08,9.32,2.55,0.11,-0.37,-0.4
2018,10,14,3.6,0.0,98.68,226.69,28.23,4.31,28.32,9.22,2.54,0.11,-0.37,-0.4
2018,10,15,2.34,0.0,98.73,223.0,28.1,4.37,28.08,9.13,2.53,0.11,-0.37,-0.4
2018,10,16,6.77,0.0,98.74,222.62,28.88,2.51,28.26,9.03,2.52,0.1,-0.37,-0.4
2018,10,17,6.77,0.0,98.63,242.38,29.28,1.36,28.46,8.99,2.51,0.1,-0.36,-0.39
2018,10,18,5.57,0.02,98.6,246.38,28.28,3.29,28.22,8.95,2.51,0.1,-0.35,-0.38
2018,10,19,2.55,0.0,98.69,226.5,27.5,3.62,27.62,8.9,2.5,0.1,-0.34,-0.38
2018,10,20,0.21,0.0,98.86,212.75,27.19,3.34,26.8,8.92,2.51,0.1,-0.31,-0.35
2018,10,21,2.15,0.0,99.0,173.31,26.23,2.27,25.67,8.93,2.51,0.1,-0.29,-0.32
2018,10,22,0.49,0.0,98.88,182.62,26.34,3.24,25.87,8.95,2.52,0.1,-0.27,-0.3
2018,10,23,-2.05,0.0,98.76,217.62,26.49,1.73,27.22,8.93,2.52,0.1,-0.25,-0.29
2018,10,24,0.56,0.0,98.73,216.75,26.6,2.99,27.42,8.91,2.52,0.1,-0.23,-0.29
2018,10,25,5.86,0.07,98.93,149.06,26.34,3.96,26.58,8.9,2.52,0.1,-0.21,-0.28
2018,10,26,6.37,0.0,99.08,185.19,27.96,1.92,27.65,8.92,2.53,0.1,-0.2,-0.25
2018,10,27,3.72,0.01,99.09,188.94,27.55,2.57,27.25,8.94,2.53,0.1,-0.18,-0.22
2018,10,28,3.74,0.01,99.07,130.38,27.53,3.05,26.78,8.95,2.53,0.1,-0.17,-0.19
2018,10,29,3.6,0.0,99.0,65.0,26.87,2.04,26.19,8.94,2.52,0.1,-0.17,-0.19
2018,10,30,3.37,0.0,98.96,110.31,26.28,2.91,25.82,8.93,2.52,0.1,-0.18,-0.2
2018,10,31,4.61,0.0,99.01,104.5,26.12,1.91,25.68,8.92,2.51,0.1,-0.18,-0.21
2018,11,1,4.88,0.0,98.9,133.88,26.38,2.22,26.33,8.95,2.52,0.11,-0.18,-0.21
2018,11,2,4.21,0.0,98.75,231.38,26.04,3.06,26.46,8.97,2.54,0.11,-0.19,-0.22
2018,11,3,3.07,0.0,98.7,226.38,25.56,4.4,26.05,8.99,2.56,0.11,-0.19,-0.22
2018,11,4,1.52,0.0,98.92,35.12,23.63,1.33,22.89,9.04,2.57,0.11,-0.19,-0.22
2018,11,5,-9.9,0.0,99.03,43.56,21.48,1.81,20.77,9.08,2.58,0.11,-0.2,-0.23
2018,11,6,-8.02,0.0,99.1,46.0,20.55,1.14,20.21,9.13,2.59,0.11,-0.2,-0.23
2018,11,7,-8.02,0.0,99.05,127.62,20.9,2.77,21.05,9.09,2.57,0.11,-0.21,-0.24
2018,11,8,-6.41,0.0,98.89,171.69,22.57,3.12,23.08,9.06,2.56,0.11,-0.23,-0.26
2018,11,9,-5.45,0.0,98.78,228.0,22.82,2.37,23.5,9.02,2.55,0.1,-0.24,-0.28
2018,11,10,-5.92,0.0,98.85,217.31,22.81,1.61,24.8,9.02,2.55,0.11,-0.25,-0.29
2018,11,11,-3.67,0.0,98.94,220.19,23.4,3.13,24.73,9.02,2.55,0.11,-0.25,-0.3
2018,11,12,-0.29,0.0,98.81,222.69,23.67,3.08,24.88,9.02,2.55,0.11,-0.26,-0.31
2018,11,13,6.66,0.0,98.57,236.25,24.14,3.21,24.58,9.09,2.57,0.11,-0.25,-0.3
2018,11,14,7.22,0.0,98.65,238.88,24.54,1.47,24.26,9.15,2.59,0.11,-0.24,-0.29
2018,11,15,1.4,0.0,99.06,31.62,22.47,2.61,22.07,9.21,2.61,0.11,-0.24,-0.28
2018,11,16,-0.13,0.0,99.07,187.38,21.33,2.46,21.57,9.23,2.61,0.11,-0.24,-0.28
2018,11,17,-1.19,0.0,98.8,214.81,22.44,1.85,23.86,9.25,2.61,0.11,-0.24,-0.28
2018,11,18,0.4,0.0,98.74,228.88,22.72,3.1,23.96,9.27,2.61,0.11,-0.24,-0.28
2018,11,19,3.05,0.0,98.94,216.0,24.89,1.94,25.27,9.31,2.62,0.11,-0.24,-0.28
2018,11,20,3.32,0.0,99.13,48.38,23.85,2.37,23.43,9.35,2.64,0.11,-0.24,-0.27
2018,11,21,3.34,0.0,99.14,51.94,22.88,2.38,22.34,9.39,2.65,0.11,-0.23,-0.26
2018,11,22,4.37,0.0,99.14,176.81,22.94,2.71,22.41,9.38,2.65,0.11,-0.23,-0.27
2018,11,23,2.3,0.0,99.4,45.06,22.27,1.18,21.85,9.38,2.65,0.11,-0.24,-0.27
2018,11,24,1.09,0.0,99.4,188.06,21.12,1.84,21.46,9.38,2.64,0.11,-0.24,-0.28
2018,11,25,-1.45,0.0,99.23,158.06,21.3,2.4,22.13,9.39,2.66,0.11,-0.25,-0.28
2018,11,26,-2.78,0.0,99.11,65.25,21.26,1.71,21.8,9.41,2.67,0.11,-0.25,-0.29
2018,11,27,-0.89,0.0,99.12,85.5,21.77,1.91,22.25,9.43,2.68,0.11,-0.26,-0.29
2018,11,28,3.92,0.0,99.18,95.12,22.66,2.02,22.1,9.45,2.67,0.11,-0.28,-0.29
2018,11,29,5.58,0.0,99.37,79.25,20.6,1.67,20.36,9.46,2.67,0.11,-0.31,-0.3
2018,11,30,1.98,0.0,99.38,52.0,20.25,1.22,20.23,9.48,2.66,0.11,-0.33,-0.3
2018,12,1,-0.85,0.0,99.11,133.12,19.58,2.54,20.05,9.46,2.65,0.11,-0.34,-0.31
2018,12,2,-2.24,0.0,98.91,100.62,19.23,2.26,19.82,9.44,2.64,0.11,-0.35,-0.32
2018,12,3,-2.49,0.0,99.0,106.19,18.94,2.45,19.22,9.41,2.64,0.11,-0.36,-0.33
2018,12,4,-1.85,0.0,99.15,78.62,18.8,2.74,18.83,9.42,2.65,0.11,-0.35,-0.33
2018,12,5,-0.93,0.0,98.97,189.31,18.58,2.62,19.05,9.43,2.66,0.11,-0.33,-0.33
2018,12,6,-2.05,0.0,98.87,58.44,18.18,2.45,18.78,9.44,2.67,0.11,-0.32,-0.34
2018,12,7,0.73,0.0,98.94,154.88,18.62,3.43,18.64,9.46,2.67,0.11,-0.31,-0.32
2018,12,8,-0.57,0.0,98.99,169.69,18.39,3.0,18.65,9.48,2.68,0.11,-0.3,-0.3
2018,12,9,-0.83,0.0,98.93,180.31,18.5,4.05,19.15,9.51,2.69,0.11,-0.28,-0.28
2018,12,10,0.79,0.0,98.84,199.94,18.37,2.12,19.39,9.74,2.81,0.11,-0.09,-0.11
2018,12,11,4.93,0.23,98.93,195.12,20.47,3.52,20.18,9.97,2.93,0.12,0.1,0.06
2018,12,12,3.48,0.0,99.2,127.06,17.63,3.12,16.77,10.2,3.05,0.12,0.3,0.23
2018,12,13,1.34,0.0,99.58,29.56,15.46,1.83,14.9,10.05,2.94,0.12,0.13,0.13
2018,12,14,-0.71,0.0,99.76,54.06,14.3,1.95,13.71,9.9,2.84,0.12,-0.04,0.03
2018,12,15,-1.02,0.0,99.72,56.25,14.06,1.62,13.5,9.75,2.73,0.11,-0.2,-0.07
2018,12,16,-3.5,0.0,99.69,65.5,14.34,1.31,14.05,9.68,2.72,0.11,-0.23,-0.13
2018,12,17,-4.8,0.0,99.55,55.12,14.44,1.93,14.35,9.61,2.7,0.11,-0.26,-0.19
2018,12,18,-7.65,0.0,99.46,58.0,14.08,2.41,14.38,9.55,2.68,0.11,-0.3,-0.25
2018,12,19,-9.04,0.0,99.3,189.81,14.98,1.91,16.58,9.49,2.67,0.11,-0.31,-0.29
2018,12,20,-10.35,0.0,99.29,180.12,15.34,3.05,17.05,9.44,2.66,0.11,-0.33,-0.32
2018,12,21,-11.23,0.0,99.17,163.94,15.31,2.85,15.9,9.39,2.64,0.11,-0.35,-0.36
2018,12,22,-9.99,0.0,99.07,156.88,15.27,1.77,16.67,9.38,2.65,0.11,-0.33,-0.35
2018,12,23,-7.92,0.0,99.11,199.62,15.33,1.76,16.96,9.38,2.66,0.11,-0.31,-0.35
2018,12,24,-6.07,0.0,99.14,131.88,15.12,2.11,15.15,9.38,2.67,0.11,-0.29,-0.34
2018,12,25,-5.7,0.0,99.17,51.94,13.9,1.97,13.79,9.38,2.67,0.11,-0.3,-0.33
2018,12,26,-6.55,0.0,99.11,213.38,13.67,4.38,14.44,9.37,2.66,0.11,-0.3,-0.33
2018,12,27,-6.85,0.0,99.27,200.5,13.36,2.98,15.01,9.36,2.66,0.11,-0.3,-0.32
2018,12,28,-10.24,0.0,99.28,124.62,13.21,3.7,14.54,9.37,2.66,0.11,-0.29,-0.31
2018,12,29,-12.76,0.0,99.36,117.44,13.96,2.62,15.51,9.38,2.67,0.11,-0.27,-0.3
2018,12,30,-13.38,0.0,99.48,110.12,15.27,3.34,16.4,9.38,2.67,0.11,-0.26,-0.29
2018,12,31,-12.92,0.0,99.5,184.5,15.51,3.29,16.9,9.49,2.71,0.11,-0.22,-0.24
2019,1,1,-12.28,0.0,99.38,195.56,15.47,2.42,17.06,9.6,2.75,0.11,-0.17,-0.19
2019,1,2,-6.32,0.0,99.42,175.81,15.9,3.07,17.48,9.71,2.79,0.11,-0.13,-0.15
2019,1,3,-4.51,0.0,99.57,125.12,16.43,3.39,16.4,9.73,2.79,0.11,-0.13,-0.15
2019,1,4,-7.07,0.0,99.33,181.5,17.08,3.13,17.72,9.75,2.78,0.11,-0.13,-0.14
2019,1,5,-3.3,0.0,99.11,233.12,17.73,2.8,18.71,9.77,2.78,0.11,-0.12,-0.14
2019,1,6,-1.36,0.0,99.33,127.69,14.54,3.51,14.23,9.82,2.79,0.11,-0.11,-0.13
2019,1,7,-0.62,0.0,99.45,57.56,13.58,2.3,13.24,9.86,2.8,0.12,-0.11,-0.11
2019,1,8,-2.34,0.0,99.3,163.81,14.48,2.91,14.0,9.9,2.82,0.12,-0.1,-0.1
2019,1,9,-0.46,0.0,99.33,54.56,14.69,1.65,14.63,10.05,2.98,0.12,0.04,-0.05
2019,1,10,-2.25,0.0,99.14,156.81,15.8,4.02,17.01,10.2,3.15,0.12,0.18,0.0
2019,1,11,-1.17,0.0,99.1,175.38,17.34,2.66,18.07,10.36,3.32,0.13,0.32,0.06
2019,1,12,0.56,0.29,99.05,178.81,17.79,3.12,17.26,10.89,3.34,0.13,0.33,0.25
2019,1,13,2.07,0.86,99.33,38.0,17.45,3.09,17.35,11.42,3.36,0.14,0.33,0.44
2019,1,14,-1.9,0.0,99.52,42.31,15.3,3.26,14.8,11.95,3.38,0.14,0.34,0.64
2019,1,15,-10.6,0.0,99.36,62.62,15.45,2.52,15.15,11.57,3.26,0.14,0.22,0.47
2019,1,16,-10.42,0.0,99.14,200.06,16.09,2.21,17.69,11.18,3.14,0.13,0.1,0.3
2019,1,17,-7.77,0.0,99.11,57.75,16.82,2.79,17.34,10.8,3.02,0.13,-0.02,0.13
2019,1,18,-5.19,0.0,99.12,148.75,18.23,3.91,18.73,10.76,3.15,0.13,0.11,0.11
2019,1,19,-3.78,0.0,99.05,210.25,18.71,2.12,20.16,10.72,3.28,0.13,0.24,0.08
2019,1,20,-3.25,0.0,98.95,227.38,19.05,2.62,20.62,10.68,3.41,0.13,0.36,0.06
2019,1,21,0.89,0.55,98.63,213.69,18.99,6.1,19.29,11.16,3.45,0.14,0.4,0.25
2019,1,22,4.85,1.38,98.87,221.81,16.24,3.21,15.48,11.65,3.49,0.14,0.44,0.45
2019,1,23,-0.13,0.0,99.15,119.12,16.12,2.9,15.42,12.14,3.53,0.15,0.48,0.64
2019,1,24,2.33,0.06,99.33,81.94,15.72,3.02,14.77,11.89,3.4,0.14,0.36,0.55
2019,1,25,-1.98,0.4,99.46,34.69,14.15,1.59,13.3,11.64,3.28,0.14,0.24,0.45
2019,1,26,-6.27,0.0,99.71,56.69,12.73,0.95,12.03,11.4,3.15,0.13,0.12,0.36
2019,1,27,-5.91,0.0,99.8,52.81,12.71,0.92,12.12,11.0,3.02,0.13,0.01,0.21
2019,1,28,-5.18,0.0,99.81,53.88,13.13,2.12,12.84,10.59,2.89,0.12,-0.1,0.06
2019,1,29,-4.66,0.0,99.65,76.94,14.01,1.64,14.05,10.19,2.76,0.12,-0.21,-0.08
2019,1,30,-7.46,0.0,99.27,150.88,16.09,3.13,16.53,10.0,2.74,0.12,-0.21,-0.14
2019,1,31,-3.44,0.17,99.06,221.75,16.12,3.04,16.68,9.8,2.72,0.11,-0.21,-0.2
2019,2,1,0.73,0.0,99.38,59.81,15.74,2.2,14.8,9.6,2.7,0.11,-0.21,-0.26
2019,2,2,1.66,0.0,99.4,28.75,14.78,1.49,13.83,9.64,2.7,0.11,-0.19,-0.22
2019,2,3,-0.78,0.0,99.42,49.31,15.75,2.18,14.98,9.67,2.71,0.11,-0.18,-0.19
2019,2,4,2.19,0.0,99.31,188.62,19.1,2.95,18.89,9.7,2.72,0.11,-0.16,-0.15
2019,2,5,2.77,0.0,99.08,234.06,20.85,5.63,21.55,9.67,2.71,0.11,-0.16,-0.16
2019,2,6,-2.09,0.0,98.68,215.06,19.39,3.42,18.82,9.63,2.7,0.11,-0.16,-0.17
2019,2,7,-5.36,0.0,98.63,249.25,14.67,7.48,14.3,9.6,2.69,0.11,-0.16,-0.18
2019,2,8,-8.99,0.0,99.19,218.56,13.24,2.63,13.12,9.55,2.68,0.11,-0.17,-0.18
2019,2,9,-8.03,0.0,99.48,100.06,13.67,2.48,13.38,9.51,2.66,0.11,-0.19,-0.19
2019,2,10,-8.89,0.0,99.43,77.38,14.6,3.77,14.74,9.46,2.64,0.11,-0.2,-0.19
2019,2,11,-10.09,0.0,99.37,88.12,17.01,2.07,16.58,9.4,2.63,0.11,-0.22,-0.2
2019,2,12,-8.11,0.0,99.29,88.31,20.19,3.16,19.5,9.33,2.61,0.11,-0.23,-0.22
2019,2,13,-2.85,0.0,99.16,191.5,22.23,2.27,21.95,9.26,2.59,0.11,-0.25,-0.23
2019,2,14,2.01,0.0,98.93,252.5,20.43,3.09,19.73,9.2,2.57,0.11,-0.27,-0.26
2019,2,15,0.91,0.0,99.11,148.12,18.96,1.58,17.9,9.15,2.56,0.11,-0.3,-0.28
2019,2,16,-1.92,0.0,99.31,40.31,17.69,1.34,16.8,9.09,2.54,0.11,-0.32,-0.31
2019,2,17,-5.31,0.0,98.99,188.25,19.19,2.16,18.78,9.66,2.98,0.12,0.3,0.12
2019,2,18,0.83,0.0,98.47,227.44,21.57,4.73,21.26,10.22,3.42,0.13,0.92,0.56
2019,2,19,10.55,0.05,98.66,239.94,23.33,3.34,22.46,10.79,3.85,0.14,1.54,0.99
2019,2,20,9.95,0.05,98.83,173.56,24.56,6.27,24.62,10.83,3.53,0.13,1.09,0.96
2019,2,21,11.92,0.0,99.11,286.62,22.89,2.78,22.04,10.87,3.21,0.13,0.63,0.93
2019,2,22,0.85,0.0,99.27,141.5,21.0,1.75,19.33,10.91,2.88,0.13,0.18,0.9
2019,2,23,-5.05,0.0,99.11,106.31,17.65,2.77,17.5,10.54,2.9,0.12,0.31,0.68
2019,2,24,-5.67,0.0,98.73,226.0,20.55,3.35,19.79,10.18,2.92,0.12,0.43,0.47
2019,2,25,-5.13,0.0,98.59,189.44,19.86,3.83,19.74,9.82,2.94,0.12,0.56,0.26
2019,2,26,-4.14,0.04,98.5,114.0,20.63,6.2,19.14,9.67,2.93,0.12,0.56,0.19
2019,2,27,-1.56,0.0,98.65,144.25,18.55,3.64,16.92,9.51,2.92,0.11,0.56,0.12
2019,2,28,-5.46,0.0,98.97,67.44,19.01,3.38,17.63,9.35,2.9,0.11,0.57,0.06
2019,3,1,-5.73,0.0,98.9,106.0,21.25,3.99,19.74,9.63,2.93,0.12,0.52,0.27
2019,3,2,-2.58,0.12,98.6,168.38,23.2,5.45,23.24,9.91,2.96,0.12,0.47,0.49
2019,3,3,3.44,0.0,98.51,268.06,22.92,3.29,21.84,10.19,2.98,0.12,0.43,0.7
2019,3,4,5.56,0.0,98.61,210.25,20.77,2.34,19.1,9.91,2.83,0.12,0.23,0.5
2019,3,5,1.73,0.0,98.66,188.12,21.36,2.05,20.08,9.62,2.68,0.11,0.03,0.3
2019,3,6,1.3,0.0,98.72,189.81,21.89,3.05,22.14,9.34,2.53,0.11,-0.17,0.1
2019,3,7,1.35,0.0,98.63,193.75,23.82,1.59,24.2,9.21,2.53,0.11,-0.16,0.02
2019,3,8,2.55,0.0,98.69,242.81,24.09,4.68,23.75,9.08,2.53,0.11,-0.15,-0.06
2019,3,9,3.5,0.0,98.92,152.88,22.82,3.92,21.46,8.95,2.52,0.1,-0.15,-0.14
2019,3,10,1.4,0.0,98.81,138.75,23.89,4.64,22.36,8.99,2.55,0.11,-0.13,-0.11
2019,3,11,5.57,0.0,98.82,255.44,23.29,3.35,22.06,9.04,2.58,0.11,-0.11,-0.08
2019,3,12,4.33,0.0,99.11,83.5,21.72,3.38,20.56,9.08,2.61,0.11,-0.08,-0.05
2019,3,13,3.05,0.07,99.05,149.75,22.5,2.83,21.02,9.04,2.57,0.11,-0.12,-0.08
2019,3,14,2.12,0.0,99.07,188.69,23.35,2.96,22.07,9.0,2.54,0.11,-0.16,-0.11
2019,3,15,1.47,0.0,99.28,40.06,23.18,2.24,21.55,8.96,2.5,0.1,-0.2,-0.14
2019,3,16,-1.34,0.0,99.15,81.31,23.42,3.18,21.46,8.89,2.49,0.1,-0.2,-0.17
2019,3,17,0.25,0.0,99.02,118.62,24.08,2.13,22.33,8.82,2.49,0.1,-0.21,-0.2
2019,3,18,0.91,0.0,98.96,192.06,25.35,3.54,23.65,8.75,2.48,0.1,-0.21,-0.24
2019,3,19,1.01,0.0,98.5,183.19,26.62,5.01,25.71,8.72,2.47,0.1,-0.21,-0.25
2019,3,20,2.55,0.0,98.46,258.0,25.7,2.95,24.44,8.69,2.47,0.1,-0.22,-0.26
2019,3,21,3.79,0.0,98.76,73.38,26.26,4.32,24.85,8.66,2.46,0.1,-0.23,-0.26
2019,3,22,0.84,0.0,98.97,41.69,27.06,2.78,25.43,8.67,2.46,0.1,-0.23,-0.25
2019,3,23,0.06,0.0,98.88,182.81,27.85,5.37,27.04,8.68,2.46,0.1,-0.23,-0.25
2019,3,24,4.1,0.0,98.73,245.44,28.55,5.16,27.89,8.69,2.46,0.1,-0.23,-0.24
2019,3,25,7.91,0.0,98.79,175.06,28.6,2.64,26.8,8.66,2.45,0.1,-0.24,-0.25
2019,3,26,0.59,0.0,98.96,137.19,28.55,2.59,26.63,8.63,2.44,0.1,-0.25,-0.27
2019,3,27,-0.96,0.0,98.96,175.81,29.48,3.84,28.44,8.6,2.43,0.1,-0.26,-0.28
2019,3,28,1.58,0.0,98.7,232.69,32.35,1.81,31.15,8.57,2.42,0.1,-0.26,-0.3
2019,3,29,0.16,0.0,98.43,247.69,31.19,2.5,30.62,8.54,2.42,0.1,-0.27,-0.32
2019,3,30,5.3,0.0,98.3,268.69,32.83,2.51,31.0,8.52,2.4,0.1,-0.28,-0.34
2019,3,31,1.33,0.0,98.5,133.69,31.57,2.8,30.01,8.48,2.4,0.1,-0.28,-0.36
2019,4,1,-4.2,0.0,98.52,198.56,31.04,3.5,30.61,8.44,2.4,0.1,-0.27,-0.37
2019,4,2,-3.62,0.0,98.46,197.06,31.42,2.63,32.14,8.4,2.39,0.1,-0.27,-0.39
2019,4,3,-1.41,0.0,98.41,222.88,32.34,2.32,32.52,8.43,2.41,0.1,-0.25,-0.38
2019,4,4,1.08,0.0,98.41,219.44,34.64,2.53,33.82,8.45,2.42,0.1,-0.24,-0.37
2019,4,5,4.09,0.0,98.38,247.31,34.77,2.73,33.27,8.47,2.44,0.1,-0.22,-0.36
2019,4,6,6.06,0.0,98.37,237.62,34.54,2.0,32.82,8.52,2.44,0.1,-0.22,-0.33
2019,4,7,7.48,0.0,98.17,243.06,35.55,3.53,33.41,8.56,2.44,0.1,-0.22,-0.31
2019,4,8,5.96,0.04,98.13,237.44,34.04,2.4,32.32,8.6,2.44,0.1,-0.22,-0.29
2019,4,9,4.9,0.0,98.15,241.56,34.15,1.97,32.64,8.6,2.45,0.1,-0.21,-0.29
2019,4,10,9.28,0.0,98.33,250.62,35.33,3.25,33.35,8.6,2.45,0.1,-0.2,-0.29
2019,4,11,8.87,0.0,98.3,254.0,35.31,5.74,33.8,8.59,2.46,0.1,-0.19,-0.3
2019,4,12,8.65,0.0,98.26,236.25,36.19,2.62,34.13,8.58,3.33,0.11,0.55,-0.3
2019,4,13,6.81,0.0,98.32,248.75,35.83,2.66,33.51,8.57,4.2,0.12,1.29,-0.3
2019,4,14,8.64,0.0,98.39,229.94,36.59,3.22,33.87,8.56,5.08,0.12,2.03,-0.3
2019,4,15,10.98,0.54,98.37,216.81,31.24,11.06,30.65,11.33,5.01,0.15,2.06,0.89
2019,4,16,11.41,1.91,98.32,253.62,30.58,7.23,28.96,14.11,4.93,0.18,2.1,2.07
2019,4,17,10.47,0.04,98.47,219.94,28.43,4.52,26.43,16.88,4.86,0.2,2.13,3.26
2019,4,18,8.76,0.0,98.74,176.81,29.1,4.0,26.47,15.45,4.18,0.18,1.45,2.76
2019,4,19,8.63,0.0,98.59,176.44,30.79,2.33,27.9,14.03,3.5,0.16,0.78,2.26
2019,4,20,6.69,0.0,98.26,200.38,32.8,2.88,30.51,12.6,2.81,0.14,0.1,1.76
2019,4,21,5.14,0.0,98.13,250.5,33.91,1.7,31.73,11.66,2.71,0.13,0.03,1.27
2019,4,22,5.67,0.01,98.18,267.81,35.61,1.66,32.98,10.72,2.61,0.12,-0.05,0.79
2019,4,23,6.05,0.0,98.26,267.0,36.27,2.47,34.04,9.78,2.52,0.11,-0.12,0.31
2019,4,24,6.62,0.0,98.37,253.62,36.51,3.18,34.37,9.48,2.49,0.11,-0.14,0.16
2019,4,25,7.41,0.0,98.38,247.25,35.63,4.19,33.63,9.18,2.47,0.11,-0.15,0.02
2019,4,26,8.43,0.0,98.32,277.88,37.06,4.43,34.8,8.88,2.45,0.1,-0.17,-0.12
2019,4,27,2.46,0.0,98.24,261.44,37.0,2.7,34.68,8.76,2.44,0.1,-0.18,-0.18
2019,4,28,-0.54,0.0,98.12,263.38,36.15,4.05,34.46,8.64,2.43,0.1,-0.19,-0.24
2019,4,29,1.51,0.0,97.96,233.56,35.73,2.9,34.05,8.51,2.42,0.1,-0.2,-0.29
2019,4,30,4.15,0.0,97.76,226.31,35.01,5.8,33.42,8.49,2.42,0.1,-0.22,-0.31
2019,5,1,5.98,0.0,97.74,248.0,35.27,2.93,33.16,8.46,2.41,0.1,-0.25,-0.32
2019,5,2,3.0,0.0,97.84,272.62,35.73,2.91,33.45,8.43,2.4,0.1,-0.27,-0.34
2019,5,3,1.34,0.0,98.0,158.25,35.49,2.46,33.08,8.4,2.4,0.1,-0.26,-0.35
2019,5,4,3.55,0.01,98.2,183.44,36.57,3.26,34.08,8.37,2.4,0.1,-0.26,-0.37
