Year,MO,DY,T2M,T2MDEW,TS,PRECTOTCORR,WS10M,PS,WD10M,SSM,SUSM,SSMA,SMP,SUSMA
2016,8,31,27.78,25.43,27.94,0.36,2.61,98.71,177.69,21.16,92.98,-0.77,0.87,-1.17
2016,9,1,28.0,25.36,28.04,0.08,3.19,98.64,206.62,23.21,95.76,-0.04,0.9,-0.74
2016,9,2,27.55,25.86,27.44,15.28,2.35,98.47,223.12,25.26,98.54,0.69,0.94,-0.31
2016,9,3,27.74,25.86,27.73,22.11,1.76,98.4,160.69,25.28,100.86,0.7,0.96,0.0
2016,9,4,27.57,25.97,27.52,27.87,2.12,98.51,173.38,25.3,103.17,0.71,0.98,0.31
2016,9,5,27.37,25.54,27.17,44.64,3.88,98.5,329.94,25.31,105.49,0.71,1.0,0.62
2016,9,6,27.11,25.39,26.97,49.56,4.47,98.51,308.75,25.04,105.3,0.62,1.0,0.59
2016,9,7,27.65,25.59,27.76,12.76,3.4,98.44,209.5,24.76,105.12,0.53,0.99,0.57
2016,9,8,27.8,25.98,27.82,6.22,3.47,98.63,117.38,24.49,104.93,0.44,0.99,0.54
2016,9,9,27.98,25.79,28.12,1.29,3.43,98.75,142.0,24.09,103.89,0.32,0.98,0.4
2016,9,10,27.76,25.37,28.05,0.87,2.67,98.81,153.12,23.69,102.86,0.19,0.96,0.26
2016,9,11,26.48,24.66,26.57,1.18,2.11,98.79,132.12,23.29,101.82,0.07,0.95,0.12
2016,9,12,26.72,25.2,26.68,12.36,2.38,98.85,131.81,22.78,101.15,-0.11,0.94,0.04
2016,9,13,26.98,25.03,27.17,14.97,2.27,98.98,127.0,22.28,100.49,-0.28,0.93,-0.05
2016,9,14,27.14,24.75,27.42,20.67,1.98,98.99,139.12,21.77,99.83,-0.45,0.92,-0.13
2016,9,15,27.15,25.19,27.36,8.21,2.42,98.92,162.75,20.93,98.08,-0.68,0.9,-0.34
2016,9,16,27.19,24.8,27.39,0.33,2.29,98.86,179.94,20.09,96.32,-0.91,0.88,-0.55
2016,9,17,27.52,25.24,27.72,1.66,2.19,98.81,193.62,19.24,94.57,-1.14,0.86,-0.76
2016,9,18,27.2,24.87,27.41,4.38,2.3,98.91,176.06,19.87,94.48,-0.9,0.87,-0.69
2016,9,19,27.69,25.11,27.95,1.63,2.12,98.82,185.81,20.5,94.39,-0.66,0.87,-0.62
2016,9,20,27.14,25.33,27.16,7.55,2.79,98.82,183.75,21.13,94.3,-0.41,0.88,-0.55
2016,9,21,26.79,24.9,26.91,15.61,2.41,99.1,143.19,22.02,95.33,-0.15,0.89,-0.4
2016,9,22,26.62,24.7,26.8,5.84,2.46,99.13,108.94,22.92,96.36,0.11,0.91,-0.25
2016,9,23,26.68,24.83,26.88,9.58,2.1,98.89,134.0,23.82,97.4,0.38,0.92,-0.1
2016,9,24,26.51,24.83,26.64,5.92,2.79,98.73,150.19,23.59,99.06,0.32,0.93,0.06
2016,9,25,26.33,25.01,26.26,9.88,2.97,98.8,149.88,23.35,100.72,0.26,0.95,0.21
2016,9,26,26.84,25.19,26.93,11.22,2.43,98.94,157.12,23.12,102.38,0.19,0.96,0.37
2016,9,27,26.87,24.81,26.99,8.57,1.95,99.0,166.06,22.29,101.0,0.02,0.94,0.27
2016,9,28,26.87,24.73,27.02,7.3,2.13,98.92,151.12,21.46,99.62,-0.16,0.92,0.17
2016,9,29,26.95,24.59,27.15,1.67,1.98,98.85,158.06,20.64,98.24,-0.33,0.9,0.08
2016,9,30,26.9,24.68,27.15,0.01,2.19,98.86,150.44,20.17,96.95,-0.39,0.89,0.02
2016,10,1,26.69,25.04,26.63,0.99,1.86,99.06,138.75,19.71,95.65,-0.45,0.88,-0.04
2016,10,2,27.23,24.49,27.33,0.12,1.73,99.26,187.56,19.25,94.36,-0.51,0.86,-0.1
2016,10,3,27.55,24.68,27.82,0.01,1.61,99.1,197.81,20.21,93.75,-0.26,0.87,-0.09
2016,10,4,28.08,24.58,27.85,0.0,1.38,98.92,222.19,21.17,93.15,-0.0,0.87,-0.08
2016,10,5,27.62,24.71,27.48,0.15,1.55,98.85,136.19,22.13,92.55,0.25,0.87,-0.08
2016,10,6,26.55,24.71,26.17,3.52,1.35,98.91,144.12,22.58,94.23,0.38,0.89,0.07
2016,10,7,26.75,24.55,26.76,1.27,2.01,98.96,128.38,23.02,95.92,0.51,0.91,0.21
2016,10,8,26.61,24.81,26.8,11.49,2.18,99.02,135.06,23.46,97.61,0.64,0.92,0.36
2016,10,9,26.3,24.52,26.33,2.29,2.12,98.89,155.81,23.0,99.34,0.59,0.93,0.49
2016,10,10,26.48,24.55,26.48,3.42,1.64,98.77,136.88,22.54,101.07,0.54,0.94,0.61
2016,10,11,26.84,24.64,27.02,2.25,1.93,98.75,192.81,22.08,102.8,0.49,0.95,0.74
2016,10,12,25.48,22.48,25.19,0.52,3.25,98.9,311.62,21.26,100.42,0.39,0.93,0.66
2016,10,13,24.83,19.8,23.98,0.0,2.25,99.19,283.88,20.44,98.04,0.28,0.9,0.57
2016,10,14,25.26,17.15,23.51,0.0,1.03,99.28,302.0,19.62,95.66,0.18,0.88,0.49
2016,10,15,24.86,17.3,23.12,0.0,1.29,99.35,193.81,18.9,93.11,0.1,0.85,0.42
2016,10,16,24.18,18.61,23.22,0.0,1.77,99.38,261.12,18.18,90.56,0.03,0.83,0.34
2016,10,17,24.33,20.65,23.89,0.0,2.33,99.27,279.12,17.46,88.01,-0.04,0.8,0.27
2016,10,18,24.74,21.34,24.42,0.0,2.43,99.17,217.94,16.73,85.19,-0.11,0.78,0.2
2016,10,19,24.51,19.4,23.71,0.0,2.23,99.11,320.94,15.99,82.38,-0.18,0.75,0.13
2016,10,20,23.94,18.15,22.8,0.0,2.09,99.05,321.69,15.26,79.57,-0.25,0.72,0.06
2016,10,21,24.13,18.37,23.07,0.0,1.71,99.11,251.44,14.76,76.86,-0.28,0.7,-0.0
2016,10,22,23.44,18.56,22.82,0.0,2.17,99.22,303.94,14.25,74.15,-0.3,0.67,-0.06
2016,10,23,22.73,18.05,22.19,0.0,2.27,99.17,314.12,13.75,71.44,-0.33,0.64,-0.11
2016,10,24,22.05,18.51,21.71,0.0,2.83,99.08,314.88,13.5,68.96,-0.31,0.62,-0.15
2016,10,25,22.24,18.61,21.65,0.0,2.7,99.06,320.88,13.25,66.48,-0.29,0.6,-0.2
2016,10,26,23.02,18.78,22.47,0.36,2.34,99.32,159.88,13.0,64.0,-0.28,0.58,-0.24
2016,10,27,23.24,20.79,23.14,2.31,2.66,99.6,74.44,12.45,61.88,-0.31,0.56,-0.26
2016,10,28,24.08,21.33,24.07,0.26,2.01,99.51,159.44,11.9,59.76,-0.33,0.54,-0.28
2016,10,29,24.01,20.93,23.76,0.01,2.34,99.54,41.81,11.35,57.64,-0.36,0.52,-0.3
2016,10,30,23.33,19.33,22.62,0.0,2.11,99.64,144.38,10.92,55.55,-0.38,0.5,-0.32
2016,10,31,23.52,20.44,23.4,0.17,2.54,99.82,143.31,10.49,53.46,-0.4,0.48,-0.34
2016,11,1,22.78,19.48,22.51,0.17,3.13,99.75,344.06,10.05,51.36,-0.42,0.46,-0.36
2016,11,2,22.91,19.35,22.73,0.0,2.91,99.72,299.5,9.98,49.74,-0.39,0.45,-0.37
2016,11,3,24.03,20.66,23.81,0.58,2.45,99.72,154.69,9.9,48.11,-0.35,0.44,-0.38
2016,11,4,23.78,20.54,23.65,0.29,1.9,99.57,139.81,9.83,46.49,-0.31,0.42,-0.39
2016,11,5,22.73,19.98,22.45,0.49,3.02,99.25,118.31,9.27,44.91,-0.36,0.41,-0.4
2016,11,6,21.08,17.03,20.78,0.0,3.58,99.27,327.75,8.71,43.34,-0.41,0.39,-0.41
2016,11,7,20.44,16.48,19.95,0.0,3.41,99.44,315.12,8.15,41.77,-0.46,0.37,-0.42
2016,11,8,20.19,14.41,19.14,0.0,2.35,99.56,311.25,7.85,40.17,-0.47,0.36,-0.43
2016,11,9,19.65,13.7,18.32,0.0,2.05,99.65,320.75,7.54,38.57,-0.48,0.34,-0.45
2016,11,10,19.64,14.84,18.66,0.0,2.0,99.62,281.75,7.24,36.97,-0.49,0.33,-0.46
2016,11,11,20.27,15.84,19.54,0.0,1.99,99.65,313.0,7.02,35.74,-0.5,0.32,-0.47
2016,11,12,22.01,17.69,20.98,0.0,1.72,99.76,192.81,6.81,34.51,-0.5,0.31,-0.47
2016,11,13,22.26,17.62,20.98,0.0,1.58,99.89,324.06,6.59,33.28,-0.5,0.3,-0.48
2016,11,14,21.22,17.0,20.52,0.0,2.01,99.82,335.5,6.38,32.2,-0.5,0.29,-0.49
2016,11,15,19.51,13.98,18.87,0.0,2.78,99.8,332.0,6.17,31.11,-0.51,0.28,-0.49
2016,11,16,18.7,13.49,18.02,0.0,3.38,99.85,322.31,5.95,30.03,-0.51,0.27,-0.5
2016,11,17,18.07,12.44,17.26,0.0,3.1,99.85,319.44,5.75,29.02,-0.52,0.26,-0.51
2016,11,18,18.08,12.75,17.02,0.0,2.7,99.71,316.5,5.56,28.0,-0.53,0.25,-0.52
2016,11,19,17.95,12.92,16.87,0.0,2.27,99.57,312.5,5.36,26.99,-0.54,0.24,-0.53
2016,11,20,17.84,13.34,16.72,0.0,2.23,99.64,321.56,5.2,26.12,-0.55,0.23,-0.54
2016,11,21,18.26,13.19,17.17,0.0,2.3,99.62,311.88,5.04,25.26,-0.55,0.23,-0.55
2016,11,22,17.87,13.99,17.12,0.0,2.51,99.55,313.19,4.89,24.39,-0.56,0.22,-0.56
2016,11,23,17.72,12.86,16.55,0.0,2.24,99.59,277.06,4.74,23.62,-0.57,0.21,-0.57
2016,11,24,17.88,13.77,17.01,0.0,2.45,99.64,319.69,4.59,22.85,-0.58,0.2,-0.58
2016,11,25,17.85,13.88,16.92,0.0,2.82,99.53,312.5,4.44,22.08,-0.6,0.2,-0.6
2016,11,26,18.61,12.3,17.12,0.0,1.7,99.53,257.81,4.35,21.5,-0.6,0.19,-0.6
2016,11,27,18.84,13.77,17.83,0.0,1.86,99.5,302.5,4.25,20.92,-0.6,0.19,-0.61
2016,11,28,18.93,15.07,18.03,0.0,1.83,99.57,311.44,4.16,20.35,-0.61,0.18,-0.62
2016,11,29,19.54,15.24,18.23,0.0,1.52,99.74,231.5,4.08,19.91,-0.62,0.18,-0.62
2016,11,30,20.04,15.32,18.54,0.0,1.23,99.87,233.56,4.0,19.47,-0.63,0.18,-0.63
2016,12,1,20.25,16.21,19.4,0.0,1.54,99.88,210.0,3.92,19.03,-0.64,0.17,-0.64
2016,12,2,20.55,17.01,19.73,0.0,1.58,99.93,193.25,3.82,18.61,-0.65,0.17,-0.66
2016,12,3,20.07,16.87,19.62,0.0,2.42,100.06,255.56,3.73,18.19,-0.66,0.16,-0.67
2016,12,4,18.8,15.55,18.44,0.0,3.3,100.1,334.81,3.63,17.77,-0.67,0.16,-0.69
2016,12,5,16.97,11.98,16.45,0.0,3.25,99.96,331.69,3.61,17.47,-0.67,0.16,-0.7
2016,12,6,16.68,11.61,16.12,0.0,3.0,99.95,334.19,3.59,17.17,-0.67,0.16,-0.71
2016,12,7,16.87,12.81,16.42,0.0,3.07,99.84,335.38,3.57,16.87,-0.67,0.15,-0.72
2016,12,8,17.19,12.91,16.77,0.0,3.02,99.76,332.69,3.51,16.6,-0.69,0.15,-0.73
2016,12,9,16.15,11.43,15.79,0.0,3.23,99.62,330.25,3.44,16.33,-0.7,0.15,-0.74
2016,12,10,15.38,10.65,15.05,0.0,3.27,99.62,334.38,3.38,16.05,-0.71,0.15,-0.76
2016,12,11,15.73,10.98,15.52,0.0,2.8,99.59,329.5,3.35,15.77,-0.72,0.14,-0.77
2016,12,12,16.15,11.06,15.38,0.0,2.83,99.63,328.5,3.33,15.49,-0.73,0.14,-0.78
2016,12,13,16.12,11.02,15.34,0.0,3.08,99.71,320.0,3.3,15.21,-0.73,0.14,-0.8
2016,12,14,15.33,10.15,14.74,0.0,3.57,99.81,313.75,3.29,15.1,-0.73,0.14,-0.8
2016,12,15,15.22,9.55,14.61,0.0,3.62,99.88,315.06,3.29,14.99,-0.74,0.14,-0.81
2016,12,16,14.69,8.54,14.05,0.0,3.33,99.95,319.06,3.29,14.88,-0.74,0.14,-0.82
2016,12,17,15.01,9.5,14.36,0.0,3.02,99.88,311.88,3.24,14.7,-0.75,0.14,-0.83
2016,12,18,16.03,10.16,15.06,0.0,2.48,99.93,316.69,3.2,14.52,-0.76,0.14,-0.84
2016,12,19,15.9,10.69,15.24,0.0,2.95,99.9,312.19,3.15,14.34,-0.78,0.13,-0.85
2016,12,20,15.43,9.13,14.19,0.0,2.62,99.81,292.44,3.14,14.24,-0.78,0.13,-0.86
2016,12,21,14.93,8.48,13.69,0.0,2.6,99.81,310.56,3.13,14.13,-0.79,0.13,-0.87
2016,12,22,14.87,8.54,13.8,0.0,2.4,99.76,316.56,3.12,14.02,-0.8,0.13,-0.88
2016,12,23,15.62,10.33,14.86,0.0,2.7,99.6,323.88,3.08,13.92,-0.81,0.13,-0.88
2016,12,24,17.15,11.55,15.76,0.0,1.97,99.56,243.94,3.05,13.81,-0.81,0.13,-0.89
2016,12,25,17.98,13.73,16.43,0.0,1.98,99.65,190.44,3.02,13.7,-0.82,0.13,-0.9
2016,12,26,17.4,12.54,16.75,0.0,2.79,99.65,286.81,2.99,13.55,-0.83,0.13,-0.91
2016,12,27,16.23,12.0,15.8,0.0,3.21,99.9,282.56,2.97,13.4,-0.84,0.13,-0.92
2016,12,28,16.11,10.76,15.4,0.0,2.21,99.9,242.31,2.95,13.25,-0.84,0.12,-0.93
2016,12,29,16.42,10.15,15.29,0.0,1.54,99.95,245.94,3.0,13.21,-0.83,0.12,-0.93
2016,12,30,16.9,10.87,15.64,0.0,1.62,99.94,228.75,3.06,13.17,-0.81,0.12,-0.93
2016,12,31,17.85,12.56,16.43,0.0,1.23,99.91,196.81,3.12,13.13,-0.79,0.12,-0.93
2017,1,1,18.98,14.37,17.55,0.0,1.11,99.93,161.31,3.11,13.26,-0.81,0.13,-0.91
2017,1,2,18.87,15.02,17.48,0.84,1.02,99.94,248.12,3.11,13.39,-0.82,0.13,-0.89
2017,1,3,18.12,14.48,17.69,0.27,2.73,99.9,316.06,3.1,13.52,-0.84,0.13,-0.87
2017,1,4,17.37,12.63,17.16,0.0,3.21,99.82,320.06,3.05,13.42,-0.85,0.13,-0.87
2017,1,5,16.37,9.84,15.79,0.0,3.02,99.79,316.69,3.01,13.32,-0.86,0.13,-0.87
2017,1,6,17.21,8.69,15.44,0.0,1.99,99.74,246.25,2.96,13.22,-0.87,0.12,-0.87
2017,1,7,17.57,8.31,15.46,0.0,1.52,99.57,253.81,2.97,13.16,-0.86,0.12,-0.87
2017,1,8,18.15,10.26,16.47,0.0,1.35,99.57,160.62,2.99,13.1,-0.84,0.12,-0.87
2017,1,9,18.94,11.37,17.13,0.01,1.12,99.57,234.81,3.0,13.04,-0.83,0.12,-0.87
2017,1,10,17.73,12.6,17.18,0.48,1.86,99.6,219.19,2.99,13.02,-0.82,0.12,-0.86
2017,1,11,17.01,12.64,17.0,0.05,2.7,99.71,318.5,2.98,13.0,-0.82,0.12,-0.85
2017,1,12,15.01,8.08,14.94,0.0,3.12,99.77,338.25,2.96,12.98,-0.81,0.12,-0.84
2017,1,13,13.23,4.73,13.01,0.0,3.02,99.88,334.12,2.92,12.86,-0.81,0.12,-0.84
2017,1,14,12.59,4.56,12.46,0.0,3.25,100.0,329.0,2.88,12.75,-0.81,0.12,-0.84
2017,1,15,12.48,4.55,12.15,0.0,3.11,100.02,320.88,2.84,12.63,-0.81,0.12,-0.84
2017,1,16,14.57,6.12,13.59,0.0,2.97,99.87,307.75,2.81,12.51,-0.81,0.12,-0.84
2017,1,17,17.05,9.48,15.94,0.0,2.46,99.89,313.88,2.78,12.38,-0.81,0.12,-0.83
2017,1,18,17.29,10.34,16.58,0.0,3.04,100.17,321.94,2.76,12.26,-0.8,0.12,-0.83
2017,1,19,16.88,9.9,16.39,0.0,3.84,100.16,327.44,2.73,12.15,-0.8,0.12,-0.82
2017,1,20,17.04,10.04,16.66,0.0,3.68,100.14,311.81,2.71,12.04,-0.79,0.11,-0.82
2017,1,21,16.19,7.11,15.73,0.0,3.7,100.18,316.94,2.69,11.93,-0.78,0.11,-0.81
2017,1,22,16.06,6.81,15.29,0.0,3.64,100.2,313.5,2.68,11.88,-0.77,0.11,-0.8
2017,1,23,17.33,10.02,16.8,0.0,3.62,100.09,308.25,2.68,11.83,-0.76,0.11,-0.79
2017,1,24,18.01,10.66,17.59,0.0,3.39,100.11,318.75,2.68,11.78,-0.76,0.11,-0.78
2017,1,25,18.4,9.92,17.32,0.0,2.48,100.17,298.88,2.67,11.75,-0.75,0.11,-0.78
2017,1,26,19.31,9.9,17.88,0.0,1.66,100.06,198.25,2.67,11.72,-0.74,0.11,-0.77
2017,1,27,20.22,12.01,19.65,0.01,2.3,99.87,235.38,2.67,11.68,-0.73,0.11,-0.77
2017,1,28,18.0,12.02,18.02,0.13,4.84,99.86,310.31,2.65,11.64,-0.72,0.11,-0.76
2017,1,29,17.19,9.79,16.98,0.0,2.8,99.98,317.06,2.64,11.6,-0.72,0.11,-0.76
2017,1,30,18.2,9.63,17.58,0.0,2.47,99.83,303.94,2.62,11.56,-0.71,0.11,-0.75
2017,1,31,18.51,8.52,17.32,0.0,1.83,99.75,251.88,2.62,11.52,-0.7,0.11,-0.75
2017,2,1,18.39,8.64,17.44,0.0,2.02,99.93,295.88,2.61,11.48,-0.7,0.11,-0.75
2017,2,2,18.15,9.74,17.64,0.0,2.45,100.12,320.0,2.6,11.44,-0.69,0.11,-0.75
2017,2,3,17.13,8.66,16.85,0.0,2.55,100.03,322.44,2.59,11.4,-0.68,0.11,-0.75
2017,2,4,18.64,8.48,17.62,0.0,1.84,99.87,297.5,2.58,11.35,-0.68,0.11,-0.75
2017,2,5,19.87,9.71,18.67,0.0,1.66,99.72,238.25,2.56,11.3,-0.67,0.11,-0.74
2017,2,6,20.96,10.39,19.98,0.0,2.16,99.55,289.06,2.56,11.26,-0.65,0.11,-0.73
2017,2,7,20.04,10.23,19.68,0.0,3.61,99.61,308.06,2.56,11.22,-0.62,0.11,-0.72
2017,2,8,19.43,7.05,18.86,0.0,3.1,99.76,312.25,2.56,11.19,-0.6,0.11,-0.71
2017,2,9,20.21,5.77,19.07,0.0,2.63,99.64,300.5,2.55,11.16,-0.57,0.11,-0.7
2017,2,10,20.46,7.79,19.83,0.0,2.34,99.63,307.69,2.54,11.13,-0.54,0.11,-0.69
2017,2,11,20.19,9.73,19.97,0.0,2.06,99.89,216.62,2.54,11.11,-0.51,0.1,-0.68
2017,2,12,21.78,11.44,20.73,0.0,1.45,100.08,157.44,2.53,11.08,-0.51,0.1,-0.67
2017,2,13,21.93,13.56,22.14,0.0,1.74,100.17,229.62,2.53,11.05,-0.51,0.1,-0.67
2017,2,14,22.58,13.56,22.45,0.0,1.35,100.28,295.06,2.52,11.01,-0.51,0.1,-0.66
2017,2,15,21.98,11.21,21.76,0.0,1.98,100.24,336.69,2.52,10.99,-0.51,0.1,-0.66
2017,2,16,21.37,9.98,21.16,0.0,1.91,100.01,238.56,2.51,10.97,-0.52,0.1,-0.67
2017,2,17,21.48,11.37,21.21,0.0,1.85,99.93,210.88,2.5,10.95,-0.52,0.1,-0.67
2017,2,18,22.61,14.67,22.53,0.0,1.71,99.91,194.31,2.49,10.92,-0.53,0.1,-0.67
2017,2,19,23.06,16.75,23.63,0.0,1.87,99.66,189.56,2.48,10.89,-0.53,0.1,-0.68
2017,2,20,23.87,12.87,23.36,0.0,2.6,99.22,258.56,2.47,10.86,-0.54,0.1,-0.68
2017,2,21,24.12,12.07,24.15,0.0,3.57,99.07,196.31,2.47,10.83,-0.54,0.1,-0.69
2017,2,22,24.62,11.85,25.08,0.0,2.05,99.24,206.56,2.47,10.81,-0.54,0.1,-0.69
2017,2,23,22.9,6.69,22.97,0.0,3.37,99.54,307.81,2.47,10.78,-0.55,0.1,-0.7
2017,2,24,21.2,3.19,21.23,0.0,3.52,99.73,300.75,2.47,10.78,-0.54,0.1,-0.7
2017,2,25,20.31,1.73,20.25,0.0,3.16,99.69,302.31,2.47,10.78,-0.54,0.1,-0.7
2017,2,26,21.59,3.62,21.03,0.0,3.51,99.48,298.69,2.47,10.78,-0.54,0.1,-0.7
2017,2,27,22.61,5.76,22.18,0.0,2.18,99.67,247.56,2.45,10.74,-0.54,0.1,-0.7
2017,2,28,23.38,4.49,22.32,0.0,1.67,99.71,296.12,2.42,10.7,-0.55,0.1,-0.7
2017,3,1,23.74,5.49,23.19,0.0,2.38,99.59,301.19,2.4,10.66,-0.56,0.1,-0.7
2017,3,2,24.73,8.9,25.01,0.0,2.59,99.39,233.44,2.42,10.65,-0.56,0.1,-0.7
2017,3,3,26.06,10.44,26.27,0.0,2.44,99.11,242.44,2.44,10.64,-0.55,0.1,-0.7
2017,3,4,25.55,12.61,26.51,0.02,2.55,99.1,185.94,2.46,10.63,-0.55,0.1,-0.71
2017,3,5,25.05,13.65,25.72,0.93,3.38,99.07,273.81,2.55,10.67,-0.53,0.1,-0.7
2017,3,6,23.87,5.74,24.27,0.07,3.38,99.23,316.94,2.63,10.72,-0.51,0.1,-0.7
2017,3,7,23.6,4.12,24.19,0.0,2.33,99.28,233.25,2.72,10.76,-0.49,0.1,-0.7
2017,3,8,23.54,13.33,23.65,0.14,2.21,99.22,189.81,2.75,11.1,-0.48,0.11,-0.67
2017,3,9,24.68,17.37,26.01,1.65,2.51,99.04,181.38,2.78,11.44,-0.48,0.11,-0.64
2017,3,10,26.4,17.61,27.56,5.7,3.59,98.91,150.06,2.81,11.77,-0.47,0.11,-0.61
2017,3,11,24.73,17.24,25.32,11.39,4.0,99.04,286.88,2.74,11.77,-0.48,0.11,-0.61
2017,3,12,23.31,12.0,24.3,0.23,2.78,99.36,319.62,2.68,11.77,-0.49,0.11,-0.61
2017,3,13,21.42,4.62,22.31,0.0,2.31,99.65,229.5,2.61,11.76,-0.5,0.11,-0.6
2017,3,14,22.87,4.56,23.07,0.0,1.44,99.74,290.38,2.56,11.58,-0.51,0.11,-0.61
2017,3,15,22.58,3.89,22.64,0.0,2.8,99.66,240.12,2.51,11.4,-0.52,0.11,-0.61
2017,3,16,23.84,2.69,23.01,0.0,1.47,99.47,254.0,2.46,11.21,-0.53,0.11,-0.62
2017,3,17,24.99,7.16,25.58,0.0,2.61,99.22,233.88,2.47,11.11,-0.51,0.1,-0.62
2017,3,18,25.09,8.23,25.7,0.01,4.11,99.22,283.38,2.48,11.0,-0.5,0.1,-0.62
2017,3,19,25.23,7.85,26.29,0.2,2.2,99.46,164.94,2.49,10.9,-0.48,0.1,-0.62
2017,3,20,23.49,12.35,25.07,3.74,1.85,99.52,129.56,2.46,10.86,-0.48,0.1,-0.61
2017,3,21,25.13,8.83,25.86,0.0,1.62,99.62,277.31,2.43,10.82,-0.48,0.1,-0.6
2017,3,22,26.37,7.1,26.01,0.34,1.74,99.44,278.75,2.4,10.77,-0.49,0.1,-0.59
2017,3,23,27.14,11.27,27.5,0.0,1.95,99.27,202.25,2.39,10.67,-0.49,0.1,-0.6
2017,3,24,28.67,11.38,28.62,0.0,2.34,99.24,236.5,2.37,10.56,-0.5,0.1,-0.61
2017,3,25,28.58,13.57,29.43,0.29,2.52,99.25,136.38,2.36,10.45,-0.51,0.1,-0.62
2017,3,26,28.65,14.88,29.51,0.9,2.47,99.32,177.62,2.35,10.38,-0.51,0.1,-0.63
2017,3,27,29.55,10.15,29.62,0.0,1.96,99.28,214.62,2.34,10.31,-0.51,0.1,-0.64
2017,3,28,29.55,15.43,30.79,0.08,2.59,99.15,215.06,2.33,10.24,-0.51,0.1,-0.65
2017,3,29,29.92,16.05,31.0,0.0,2.53,99.05,200.44,2.33,10.21,-0.52,0.1,-0.65
2017,3,30,31.2,12.8,31.67,0.0,3.41,98.98,219.19,2.33,10.18,-0.52,0.1,-0.66
2017,3,31,31.58,11.24,31.7,0.0,1.99,99.14,251.5,2.33,10.15,-0.52,0.1,-0.66
2017,4,1,30.78,15.27,32.46,0.0,2.3,98.98,197.38,2.33,10.16,-0.52,0.1,-0.67
2017,4,2,31.58,15.95,33.36,0.0,2.79,98.79,193.0,2.34,10.17,-0.51,0.1,-0.67
2017,4,3,32.17,15.63,33.58,0.17,2.02,98.83,183.12,2.34,10.18,-0.51,0.1,-0.68
2017,4,4,31.84,14.08,33.63,0.47,2.27,98.96,179.81,2.38,10.35,-0.47,0.1,-0.65
2017,4,5,31.29,19.16,34.06,0.56,2.77,99.0,82.81,2.43,10.52,-0.43,0.1,-0.62
2017,4,6,31.14,21.13,33.36,1.57,3.84,99.03,143.94,2.47,10.68,-0.39,0.1,-0.59
2017,4,7,32.22,20.95,34.5,0.6,3.7,99.01,155.25,2.56,10.95,-0.36,0.1,-0.54
2017,4,8,31.76,21.65,33.52,7.26,2.39,99.01,144.75,2.65,11.22,-0.34,0.11,-0.5
2017,4,9,31.37,17.01,31.9,6.48,2.37,99.06,245.38,2.73,11.48,-0.32,0.11,-0.45
2017,4,10,29.7,5.53,29.86,0.05,2.99,99.01,283.5,2.63,11.27,-0.35,0.11,-0.47
2017,4,11,29.17,1.93,28.75,0.0,3.12,99.01,264.56,2.52,11.06,-0.39,0.11,-0.5
2017,4,12,29.9,5.08,30.09,0.0,1.55,99.07,226.31,2.42,10.85,-0.43,0.1,-0.52
2017,4,13,29.26,13.58,30.92,0.0,3.59,99.1,178.69,2.41,10.75,-0.44,0.1,-0.53
2017,4,14,30.14,16.76,32.21,0.0,4.12,99.03,160.44,2.4,10.66,-0.45,0.1,-0.54
2017,4,15,30.29,16.35,32.18,0.02,5.27,98.82,164.94,2.4,10.57,-0.46,0.1,-0.55
2017,4,16,30.36,17.99,33.08,0.01,3.59,98.92,129.69,2.39,10.53,-0.48,0.1,-0.56
2017,4,17,30.66,16.41,33.84,0.0,2.02,99.06,142.12,2.38,10.49,-0.49,0.1,-0.58
2017,4,18,31.79,20.12,34.27,0.37,4.45,98.93,170.31,2.37,10.44,-0.5,0.1,-0.59
2017,4,19,32.97,20.4,34.88,2.56,4.04,98.72,192.44,2.43,10.5,-0.5,0.1,-0.6
2017,4,20,32.34,20.62,33.99,2.65,4.53,98.62,156.06,2.5,10.55,-0.5,0.1,-0.61
2017,4,21,32.55,19.95,35.02,0.92,2.87,98.64,163.81,2.56,10.6,-0.5,0.1,-0.62
2017,4,22,32.82,19.64,34.83,2.46,3.65,98.61,173.44,2.55,10.74,-0.5,0.1,-0.62
2017,4,23,31.63,21.1,33.74,6.52,2.66,98.71,129.56,2.53,10.88,-0.51,0.1,-0.62
2017,4,24,31.92,19.55,33.49,4.37,2.06,98.66,187.5,2.51,11.01,-0.51,0.1,-0.62
2017,4,25,33.39,18.08,35.02,0.55,1.87,98.59,181.38,2.47,10.87,-0.52,0.1,-0.64
2017,4,26,33.4,11.62,34.74,0.0,2.62,98.79,229.5,2.43,10.73,-0.54,0.1,-0.65
2017,4,27,33.39,16.4,35.94,0.14,2.37,98.94,151.69,2.39,10.59,-0.55,0.1,-0.67
2017,4,28,33.31,15.69,35.13,1.79,1.77,98.94,199.31,4.07,11.84,-0.17,0.12,-0.58
2017,4,29,33.58,16.08,35.92,0.04,3.09,98.96,166.81,5.76,13.09,0.2,0.15,-0.5
2017,4,30,33.19,20.07,35.2,5.44,4.45,98.93,155.75,7.44,14.34,0.58,0.17,-0.41
2017,5,1,29.83,22.74,31.04,42.98,3.37,99.14,148.06,6.17,15.91,0.29,0.18,-0.31
2017,5,2,30.09,20.87,31.53,0.75,2.26,99.27,170.0,4.91,17.48,-0.01,0.18,-0.2
