Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SUSMA,SSMA,SMP
2018,9,15,21.96,0.25,95.44,298.5,25.09,3.04,25.18,141.83,23.84,-0.29,-0.4,0.97
2018,9,16,22.56,15.42,95.28,130.0,24.63,2.55,24.86,143.49,25.28,0.32,0.57,0.99
2018,9,17,22.69,11.81,95.16,182.31,24.26,3.53,24.48,143.81,25.28,0.39,0.57,0.99
2018,9,18,22.76,4.08,95.17,232.56,24.54,3.11,24.63,144.12,25.28,0.46,0.57,1.0
2018,9,19,23.05,5.48,95.14,180.88,24.45,2.18,24.55,144.44,25.28,0.54,0.58,1.0
2018,9,20,23.48,26.96,94.68,133.5,24.23,6.61,24.4,143.99,24.89,0.46,0.39,0.99
2018,9,21,22.83,9.98,94.67,140.06,24.32,4.12,24.59,143.54,24.5,0.38,0.21,0.99
2018,9,22,22.65,3.5,95.56,160.88,24.51,5.46,24.49,143.08,24.11,0.3,0.03,0.98
2018,9,23,22.34,2.69,95.82,179.12,25.22,3.05,25.11,142.98,24.24,0.3,0.11,0.98
2018,9,24,22.71,11.39,95.7,275.88,25.38,1.58,25.4,142.87,24.37,0.3,0.19,0.98
2018,9,25,22.75,3.0,95.57,287.88,24.38,1.84,24.6,142.77,24.5,0.31,0.27,0.98
2018,9,26,22.41,1.4,95.5,295.81,24.39,1.92,24.58,141.8,24.01,0.2,0.11,0.97
2018,9,27,22.11,0.56,95.54,224.25,25.45,0.98,25.34,140.84,23.51,0.08,-0.05,0.97
2018,9,28,22.43,0.95,95.59,214.94,25.42,0.99,25.51,139.88,23.02,-0.03,-0.21,0.96
2018,9,29,22.58,0.07,95.6,215.62,25.62,2.02,25.95,138.18,22.16,-0.17,-0.47,0.94
2018,9,30,22.68,0.0,95.58,222.81,25.62,2.49,25.88,136.48,21.3,-0.31,-0.72,0.93
2018,10,1,22.76,0.47,95.62,127.12,25.62,1.47,25.76,134.79,20.45,-0.45,-0.98,0.91
2018,10,2,22.26,0.09,95.7,149.44,25.55,1.8,25.64,132.0,19.92,-0.62,-1.05,0.89
2018,10,3,20.91,0.0,95.7,145.56,24.56,1.17,25.23,129.22,19.39,-0.8,-1.12,0.87
2018,10,4,20.52,0.0,95.75,111.88,24.41,1.88,24.95,126.43,18.86,-0.97,-1.19,0.85
2018,10,5,20.61,0.0,95.78,123.75,24.28,2.23,24.89,123.76,18.27,-1.05,-1.26,0.83
2018,10,6,20.85,0.0,95.75,124.0,24.13,1.84,24.68,121.08,17.67,-1.13,-1.33,0.81
2018,10,7,19.95,0.0,95.72,109.5,23.48,2.86,24.3,118.41,17.08,-1.22,-1.4,0.8
2018,10,8,19.42,0.0,95.65,104.5,22.82,3.45,23.8,123.71,19.39,-0.79,-0.75,0.84
2018,10,9,19.52,0.0,95.5,57.19,22.44,3.66,23.03,129.02,21.69,-0.36,-0.11,0.88
2018,10,10,19.94,5.6,95.19,25.12,21.57,6.92,21.83,134.32,23.99,0.07,0.54,0.93
2018,10,11,21.9,56.06,94.63,52.31,22.55,5.93,22.83,137.12,23.72,0.26,0.51,0.94
2018,10,12,22.76,10.62,95.12,202.31,24.19,4.31,24.25,139.91,23.45,0.44,0.48,0.96
2018,10,13,21.79,0.14,95.68,233.06,24.09,3.22,23.89,142.7,23.17,0.63,0.44,0.98
2018,10,14,20.99,0.01,95.82,248.88,23.14,2.98,23.59,140.89,22.38,0.57,0.32,0.96
2018,10,15,19.44,0.01,95.95,217.81,22.62,2.84,23.4,139.07,21.6,0.52,0.2,0.94
2018,10,16,17.67,0.0,95.97,197.62,21.44,2.6,22.9,137.26,20.81,0.46,0.08,0.93
2018,10,17,16.83,0.0,95.87,273.62,21.48,2.3,22.9,134.55,20.25,0.39,0.03,0.91
2018,10,18,17.33,0.0,95.82,264.69,21.69,1.8,22.92,131.83,19.69,0.32,-0.03,0.89
2018,10,19,18.24,0.0,95.86,206.88,22.58,1.23,23.63,129.12,19.13,0.26,-0.08,0.87
2018,10,20,19.09,0.0,95.97,102.44,22.58,3.27,23.95,126.32,18.68,0.2,-0.11,0.85
2018,10,21,19.25,0.0,96.0,124.12,22.26,2.88,23.69,123.53,18.23,0.15,-0.14,0.83
2018,10,22,19.65,0.0,95.9,211.69,22.91,1.73,23.87,120.74,17.77,0.1,-0.16,0.81
2018,10,23,19.72,0.0,95.88,275.75,23.18,1.33,24.14,117.97,17.36,0.06,-0.18,0.79
2018,10,24,18.75,0.0,95.93,251.56,22.15,1.73,22.92,115.2,16.95,0.02,-0.19,0.78
2018,10,25,16.8,0.0,96.1,27.38,20.73,2.27,22.15,112.43,16.54,-0.02,-0.21,0.76
2018,10,26,14.26,0.0,96.15,98.31,19.45,2.58,21.74,109.61,16.16,-0.05,-0.21,0.74
2018,10,27,15.05,0.0,96.14,46.31,19.02,3.19,20.62,106.78,15.78,-0.08,-0.21,0.72
2018,10,28,15.72,0.0,96.05,54.62,19.3,2.37,20.33,103.96,15.4,-0.11,-0.22,0.7
2018,10,29,18.75,0.01,95.87,54.25,20.98,3.77,20.92,101.32,14.98,-0.13,-0.24,0.68
2018,10,30,19.87,0.0,95.8,42.19,21.83,2.55,21.62,98.68,14.56,-0.15,-0.25,0.66
2018,10,31,20.06,0.01,95.89,72.0,22.67,3.52,22.58,96.03,14.15,-0.17,-0.27,0.65
2018,11,1,19.8,0.0,95.89,101.56,22.19,2.73,22.37,94.08,14.14,-0.18,-0.22,0.63
2018,11,2,19.79,0.0,95.89,93.31,22.55,0.76,22.42,92.13,14.13,-0.18,-0.17,0.62
2018,11,3,20.04,0.05,95.95,180.44,23.01,1.45,23.0,90.18,14.12,-0.18,-0.12,0.61
2018,11,4,19.6,0.01,95.97,232.5,22.89,1.52,23.36,87.72,13.6,-0.2,-0.16,0.59
2018,11,5,17.89,0.0,95.93,104.69,21.89,1.27,23.01,85.26,13.08,-0.22,-0.21,0.58
2018,11,6,18.19,0.0,95.95,231.5,22.31,2.05,23.48,82.8,12.56,-0.24,-0.25,0.56
2018,11,7,19.11,0.0,95.98,206.25,22.9,1.54,23.48,80.78,12.19,-0.25,-0.27,0.54
2018,11,8,19.15,0.43,95.93,198.44,22.31,1.5,22.7,78.76,11.82,-0.25,-0.29,0.53
2018,11,9,17.73,0.07,95.84,176.94,20.9,2.1,21.78,76.73,11.45,-0.26,-0.3,0.52
2018,11,10,16.15,0.0,95.9,112.75,19.58,2.49,20.87,74.5,11.07,-0.28,-0.33,0.5
2018,11,11,15.26,0.0,95.97,50.38,18.55,2.41,19.87,72.26,10.7,-0.3,-0.36,0.49
2018,11,12,15.51,0.0,95.88,42.5,17.94,2.66,19.43,70.03,10.32,-0.32,-0.38,0.47
2018,11,13,15.7,0.0,95.71,53.81,18.19,2.25,19.74,68.0,10.02,-0.33,-0.39,0.46
2018,11,14,15.5,0.0,95.75,85.69,18.66,1.41,20.02,65.97,9.73,-0.35,-0.4,0.44
2018,11,15,15.7,0.0,95.92,82.44,18.98,2.04,20.71,63.94,9.44,-0.36,-0.42,0.43
2018,11,16,14.37,0.0,95.92,134.69,19.62,1.86,21.98,62.11,9.17,-0.37,-0.42,0.42
2018,11,17,15.63,0.0,95.88,209.06,19.82,1.5,21.37,60.28,8.91,-0.39,-0.42,0.4
2018,11,18,16.58,0.0,95.95,188.38,19.91,1.9,20.94,58.44,8.64,-0.4,-0.43,0.39
2018,11,19,17.04,0.0,96.1,166.44,20.32,2.36,20.82,56.74,8.42,-0.41,-0.43,0.38
2018,11,20,16.73,0.0,96.14,90.31,20.01,2.12,20.99,55.03,8.2,-0.42,-0.43,0.37
2018,11,21,15.69,0.0,96.15,93.94,19.51,2.48,20.82,53.33,7.98,-0.43,-0.44,0.36
2018,11,22,15.08,0.0,96.19,148.5,19.25,1.42,20.55,52.02,7.81,-0.43,-0.43,0.35
2018,11,23,14.27,0.0,96.27,230.31,18.14,2.52,19.57,50.7,7.63,-0.43,-0.43,0.34
2018,11,24,11.94,0.0,96.25,311.38,16.72,2.81,18.29,49.39,7.46,-0.44,-0.42,0.33
2018,11,25,10.12,0.0,96.19,199.38,15.81,1.56,18.16,48.15,7.27,-0.44,-0.43,0.32
2018,11,26,10.26,0.0,96.05,174.81,15.94,1.94,18.44,46.91,7.09,-0.44,-0.44,0.31
2018,11,27,12.48,0.0,96.15,116.38,16.76,2.3,18.11,45.67,6.9,-0.44,-0.44,0.31
2018,11,28,14.36,0.0,96.2,97.31,17.79,1.71,18.4,44.48,6.73,-0.45,-0.45,0.3
2018,11,29,14.64,0.0,96.26,124.69,18.15,1.2,19.12,43.28,6.56,-0.45,-0.46,0.29
2018,11,30,14.37,0.0,96.23,97.38,18.2,0.8,19.25,42.09,6.39,-0.46,-0.48,0.28
2018,12,1,14.06,0.0,96.06,73.0,18.32,1.44,19.48,41.1,6.26,-0.47,-0.48,0.28
2018,12,2,13.76,0.0,95.94,76.19,18.3,1.06,19.23,40.12,6.14,-0.47,-0.49,0.27
2018,12,3,13.92,0.0,96.04,84.56,17.92,1.59,18.86,39.13,6.01,-0.48,-0.49,0.26
2018,12,4,14.34,0.0,96.13,118.06,18.59,1.89,18.77,38.16,5.84,-0.5,-0.51,0.26
2018,12,5,15.79,0.0,95.95,180.06,20.07,2.64,20.3,37.19,5.67,-0.51,-0.53,0.25
2018,12,6,14.47,0.0,95.87,212.06,19.71,2.27,20.48,36.22,5.5,-0.52,-0.55,0.24
2018,12,7,12.72,0.0,95.9,163.69,18.57,2.72,19.87,35.41,5.4,-0.54,-0.56,0.24
2018,12,8,13.54,0.0,96.02,153.0,18.53,2.89,19.55,34.6,5.31,-0.55,-0.56,0.23
2018,12,9,13.32,0.0,95.96,149.0,18.54,2.28,19.01,33.79,5.22,-0.56,-0.56,0.23
2018,12,10,14.2,0.32,95.91,177.94,19.49,3.1,19.59,33.42,5.44,-0.56,-0.48,0.23
2018,12,11,14.67,0.09,95.9,178.12,20.24,1.84,20.55,33.05,5.65,-0.56,-0.4,0.22
2018,12,12,15.08,0.01,96.01,186.88,20.98,1.98,20.91,32.67,5.87,-0.55,-0.32,0.22
2018,12,13,15.95,0.0,96.14,144.19,19.55,2.08,19.4,33.12,8.6,-0.5,0.52,0.24
2018,12,14,15.51,0.0,96.26,53.06,19.82,2.57,19.55,33.58,11.32,-0.45,1.36,0.26
2018,12,15,12.04,0.0,96.31,66.25,18.39,2.91,18.37,34.03,14.05,-0.4,2.19,0.28
2018,12,16,11.73,7.87,96.3,66.56,16.76,3.95,16.72,41.44,13.62,0.1,2.07,0.32
2018,12,17,15.5,33.38,95.99,64.06,16.87,4.94,16.83,48.86,13.19,0.6,1.95,0.36
2018,12,18,15.55,31.49,95.8,183.38,16.75,6.37,16.63,56.27,12.76,1.1,1.83,0.41
2018,12,19,13.74,0.06,96.21,86.56,16.05,2.09,15.89,57.44,11.72,1.21,1.54,0.41
2018,12,20,12.61,0.0,96.21,115.75,15.03,2.4,15.95,58.61,10.67,1.32,1.24,0.41
2018,12,21,10.8,0.0,96.14,233.06,14.15,2.73,15.83,59.77,9.63,1.43,0.94,0.41
2018,12,22,10.12,0.0,96.15,51.81,13.87,1.27,15.13,60.04,9.63,1.47,0.96,0.41
2018,12,23,8.46,0.0,96.18,127.81,13.77,1.43,15.36,60.32,9.63,1.51,0.97,0.41
2018,12,24,6.96,0.0,96.1,125.69,13.37,2.42,15.63,60.59,9.62,1.56,0.98,0.41
2018,12,25,7.44,0.0,96.06,260.56,13.79,2.66,16.09,60.51,10.01,1.57,1.1,0.41
2018,12,26,8.84,0.0,95.99,182.06,14.83,2.39,16.67,60.43,10.39,1.58,1.23,0.42
2018,12,27,12.9,1.21,95.88,182.19,16.66,1.58,17.15,60.35,10.77,1.6,1.35,0.42
2018,12,28,11.38,0.25,96.0,123.75,14.87,2.23,15.47,60.27,10.32,1.61,1.24,0.41
2018,12,29,5.33,0.01,96.29,18.19,12.38,1.59,14.01,60.2,9.88,1.62,1.14,0.41
2018,12,30,3.19,0.0,96.42,166.62,11.39,2.2,13.54,60.12,9.43,1.63,1.03,0.41
2018,12,31,3.05,0.0,96.43,307.81,11.53,2.12,13.8,59.08,9.18,1.58,1.07,0.4
2019,1,1,4.19,0.0,96.42,201.25,12.8,1.77,15.5,58.04,8.94,1.53,1.1,0.39
2019,1,2,5.51,0.0,96.41,94.12,13.86,3.12,16.43,56.99,8.69,1.48,1.14,0.38
2019,1,3,5.81,0.0,96.44,207.44,14.21,2.73,16.83,55.85,8.51,1.45,1.12,0.38
2019,1,4,6.47,0.0,96.44,63.06,14.54,2.65,16.76,54.71,8.33,1.42,1.1,0.37
2019,1,5,6.59,0.0,96.27,129.12,14.91,1.8,16.42,53.57,8.15,1.39,1.07,0.36
2019,1,6,7.62,0.0,96.13,149.44,16.05,2.41,17.42,52.43,7.98,1.36,1.07,0.35
2019,1,7,7.44,0.0,96.06,189.44,15.98,3.02,17.87,51.29,7.82,1.33,1.06,0.35
2019,1,8,7.15,0.0,96.05,311.81,14.53,3.22,16.05,50.15,7.66,1.3,1.06,0.34
2019,1,9,4.44,0.0,96.1,241.38,14.17,1.63,16.05,49.01,7.46,1.27,1.03,0.33
2019,1,10,6.17,0.0,96.13,122.19,14.95,2.31,16.45,47.86,7.25,1.25,1.0,0.32
2019,1,11,8.4,0.0,96.18,174.69,15.67,2.27,15.93,46.72,7.05,1.22,0.98,0.32
2019,1,12,7.69,0.0,96.17,76.25,15.97,1.34,16.9,45.58,6.87,1.19,0.95,0.31
2019,1,13,9.01,0.0,96.19,134.88,16.86,1.95,17.45,44.43,6.7,1.16,0.92,0.3
2019,1,14,9.69,0.0,96.09,220.0,17.42,2.2,18.93,43.29,6.53,1.14,0.9,0.29
2019,1,15,8.11,0.0,96.19,242.94,16.29,2.84,16.8,42.23,6.34,1.11,0.85,0.28
2019,1,16,5.05,0.0,96.2,131.12,15.48,2.44,17.12,41.16,6.16,1.08,0.81,0.28
2019,1,17,4.54,0.0,96.04,205.81,15.77,2.59,17.17,40.09,5.97,1.05,0.77,0.27
2019,1,18,5.78,0.0,96.05,225.62,16.3,2.97,17.48,38.99,5.78,1.02,0.74,0.26
2019,1,19,4.31,0.0,96.14,181.94,16.23,2.6,18.05,37.89,5.59,0.98,0.71,0.25
2019,1,20,3.7,0.0,96.19,194.56,16.64,3.27,18.79,36.79,5.4,0.94,0.68,0.25
2019,1,21,4.31,0.0,96.11,87.0,17.69,2.62,19.4,35.8,5.28,0.91,0.64,0.24
2019,1,22,8.21,0.0,96.08,178.25,19.11,2.48,19.31,34.81,5.17,0.87,0.59,0.23
2019,1,23,9.89,0.0,96.03,173.44,19.94,2.56,19.75,33.82,5.05,0.83,0.55,0.23
2019,1,24,8.65,0.0,96.09,184.38,19.94,2.7,19.8,33.22,5.24,0.82,0.71,0.22
2019,1,25,9.47,0.0,96.08,151.56,20.32,3.02,19.9,32.62,5.43,0.8,0.87,0.22
2019,1,26,12.9,0.34,96.2,148.31,18.3,4.38,17.67,32.02,5.62,0.79,1.02,0.22
2019,1,27,12.06,1.64,96.27,70.94,17.76,2.98,17.04,31.93,5.36,0.83,0.89,0.22
2019,1,28,13.02,0.16,96.29,197.0,18.08,1.75,17.45,31.84,5.1,0.86,0.76,0.22
2019,1,29,7.07,0.0,96.32,312.69,16.73,4.77,16.36,31.75,4.85,0.9,0.62,0.21
2019,1,30,-1.24,0.0,96.33,244.44,14.89,2.98,15.51,31.09,4.72,0.86,0.56,0.21
2019,1,31,1.08,0.0,96.26,160.5,16.22,1.95,17.24,30.43,4.58,0.81,0.5,0.2
2019,2,1,4.62,0.0,96.18,182.81,18.05,2.34,18.26,29.77,4.45,0.77,0.43,0.2
2019,2,2,3.36,0.0,96.08,116.94,18.12,3.07,19.58,29.09,4.33,0.71,0.38,0.19
2019,2,3,5.23,0.0,96.22,125.0,19.12,2.45,20.19,28.4,4.21,0.65,0.32,0.19
2019,2,4,6.6,0.0,96.39,191.38,19.56,3.8,20.53,27.71,4.09,0.59,0.27,0.18
2019,2,5,6.62,0.0,96.31,232.0,19.65,3.23,20.84,26.98,3.99,0.53,0.22,0.18
2019,2,6,6.8,0.0,96.01,233.81,20.3,1.83,21.28,26.26,3.89,0.46,0.17,0.18
2019,2,7,9.16,0.0,95.92,175.06,21.95,2.6,21.71,25.53,3.78,0.39,0.12,0.17
2019,2,8,13.87,0.26,95.92,222.81,23.51,2.77,22.85,24.99,3.72,0.34,0.06,0.17
2019,2,9,11.08,0.07,96.07,190.62,21.73,4.91,21.01,24.46,3.65,0.29,-0.01,0.16
2019,2,10,3.4,0.0,96.28,123.88,19.17,3.44,18.53,23.93,3.58,0.24,-0.07,0.16
2019,2,11,3.67,0.0,96.34,175.56,19.04,2.58,18.91,23.47,3.52,0.17,-0.11,0.16
2019,2,12,2.3,0.0,96.41,146.56,19.23,3.1,19.87,23.02,3.47,0.1,-0.15,0.15
2019,2,13,4.75,0.0,96.38,143.06,20.35,3.18,20.85,22.57,3.41,0.03,-0.19,0.15
2019,2,14,8.31,0.0,96.11,219.0,22.3,2.49,21.47,23.16,3.79,0.09,-0.04,0.16
2019,2,15,10.58,0.0,96.01,182.25,23.79,3.23,23.06,23.74,4.17,0.14,0.1,0.16
2019,2,16,14.6,5.4,96.04,173.56,22.61,3.91,21.98,24.33,4.55,0.2,0.25,0.17
2019,2,17,13.47,0.0,95.86,281.94,23.33,4.3,22.27,24.13,4.2,0.16,0.1,0.17
2019,2,18,5.4,0.0,95.77,257.19,21.66,3.12,21.33,23.93,3.86,0.12,-0.05,0.16
2019,2,19,7.44,0.0,95.9,197.31,24.14,2.49,23.72,23.73,3.52,0.08,-0.2,0.16
2019,2,20,13.66,0.0,96.18,171.44,25.79,3.26,24.48,23.18,3.92,0.01,-0.07,0.16
2019,2,21,13.18,0.0,96.25,91.19,26.2,2.45,25.04,22.63,4.32,-0.07,0.06,0.16
2019,2,22,11.51,0.0,96.04,250.94,26.47,4.56,26.82,22.08,4.71,-0.15,0.19,0.16
2019,2,23,12.5,0.0,95.81,245.88,27.01,3.77,26.62,23.74,5.76,-0.01,0.53,0.17
2019,2,24,12.55,0.03,95.65,170.44,28.43,3.77,27.59,25.4,6.81,0.14,0.86,0.19
2019,2,25,13.73,0.72,95.52,214.56,27.82,3.96,27.2,27.06,7.85,0.28,1.2,0.2
2019,2,26,12.3,0.57,95.51,220.0,27.19,3.34,26.25,29.04,7.26,0.41,0.97,0.21
2019,2,27,15.37,9.72,95.5,193.75,26.06,4.4,24.83,31.02,6.68,0.54,0.75,0.22
2019,2,28,15.35,3.8,95.65,166.62,24.23,3.52,22.83,33.0,6.09,0.68,0.52,0.23
2019,3,1,14.08,0.37,95.83,141.44,24.46,2.98,22.84,32.82,5.93,0.63,0.46,0.23
2019,3,2,14.28,0.0,95.91,194.12,25.12,3.66,23.41,32.64,5.76,0.59,0.4,0.22
2019,3,3,15.74,0.01,95.67,204.62,26.63,2.11,25.05,32.46,5.6,0.55,0.34,0.22
2019,3,4,17.39,0.04,95.42,236.94,28.03,4.72,26.8,32.55,5.37,0.53,0.24,0.22
2019,3,5,16.53,0.01,95.32,215.88,28.4,4.78,27.2,32.63,5.13,0.51,0.14,0.22
2019,3,6,12.54,0.03,95.49,215.25,27.32,4.1,26.05,32.72,4.9,0.49,0.04,0.22
2019,3,7,12.63,0.09,95.63,151.81,26.24,2.19,24.74,31.61,4.6,0.38,-0.05,0.21
2019,3,8,11.05,0.0,95.84,183.69,25.58,3.8,24.31,30.5,4.29,0.27,-0.14,0.2
2019,3,9,8.73,0.0,95.84,197.44,26.01,2.86,25.01,29.39,3.99,0.17,-0.23,0.2
2019,3,10,13.36,0.0,95.8,212.25,28.04,3.12,26.98,28.43,4.11,0.09,-0.19,0.19
2019,3,11,11.92,0.0,95.89,208.81,28.66,2.76,27.46,27.46,4.23,0.01,-0.15,0.18
2019,3,12,13.97,0.0,95.88,196.81,30.04,2.45,28.6,26.5,4.35,-0.07,-0.11,0.18
2019,3,13,13.61,0.0,95.9,226.69,31.25,2.24,29.83,26.35,4.25,-0.08,-0.12,0.18
2019,3,14,12.66,0.11,95.88,99.12,32.46,3.11,30.4,26.21,4.15,-0.09,-0.14,0.18
2019,3,15,14.63,0.44,95.93,184.06,30.57,3.04,29.08,26.06,4.05,-0.1,-0.15,0.18
2019,3,16,12.32,0.08,95.95,204.69,30.99,2.89,29.16,25.6,4.04,-0.12,-0.16,0.17
2019,3,17,13.37,1.51,95.91,192.75,30.74,1.48,28.74,25.13,4.03,-0.14,-0.16,0.17
2019,3,18,13.41,2.88,95.89,160.19,28.82,4.36,27.24,24.66,4.02,-0.16,-0.17,0.17
2019,3,19,13.57,0.07,95.7,204.56,28.36,3.01,26.6,25.06,4.07,-0.13,-0.15,0.17
2019,3,20,14.58,1.51,95.68,165.94,30.25,2.39,27.87,25.46,4.13,-0.1,-0.12,0.17
2019,3,21,18.26,11.65,95.81,227.38,27.22,4.14,26.51,25.87,4.18,-0.07,-0.1,0.18
2019,3,22,15.56,0.49,95.82,212.38,28.72,2.87,27.55,25.59,3.99,-0.08,-0.16,0.17
2019,3,23,13.61,0.0,95.79,236.94,29.65,3.11,28.44,25.31,3.8,-0.09,-0.22,0.17
2019,3,24,9.59,0.0,95.78,148.69,28.4,3.9,28.03,25.03,3.61,-0.1,-0.29,0.17
2019,3,25,8.92,0.0,95.76,221.12,28.48,2.85,27.78,24.28,3.47,-0.15,-0.33,0.16
2019,3,26,11.28,0.0,95.77,188.62,30.44,5.01,28.85,23.54,3.33,-0.2,-0.37,0.16
2019,3,27,12.79,0.0,95.89,216.06,29.97,3.2,28.22,22.8,3.19,-0.25,-0.42,0.15
2019,3,28,6.35,0.0,95.84,197.81,29.25,3.2,28.38,22.33,3.4,-0.28,-0.37,0.15
2019,3,29,10.87,0.0,95.61,220.94,29.87,2.95,28.66,21.87,3.61,-0.32,-0.32,0.15
2019,3,30,9.01,0.0,95.54,215.06,31.35,2.31,30.19,21.4,3.82,-0.35,-0.27,0.15
2019,3,31,10.98,0.25,95.42,256.44,32.08,3.78,31.12,21.63,3.69,-0.35,-0.31,0.15
2019,4,1,9.97,2.07,95.46,242.25,31.89,5.4,31.21,21.86,3.56,-0.35,-0.35,0.15
2019,4,2,10.73,0.6,95.55,233.62,31.89,2.16,30.74,22.09,3.43,-0.34,-0.38,0.15
2019,4,3,10.07,0.0,95.58,205.69,32.68,2.88,30.98,21.8,3.46,-0.37,-0.38,0.15
2019,4,4,11.62,0.0,95.66,238.12,33.25,3.2,31.33,21.52,3.49,-0.4,-0.38,0.15
2019,4,5,11.93,0.14,95.6,257.06,33.48,4.52,32.08,21.24,3.51,-0.42,-0.38,0.14
2019,4,6,11.01,0.31,95.49,238.19,33.59,4.23,32.33,23.22,5.77,-0.26,0.22,0.17
2019,4,7,11.44,0.09,95.43,230.0,33.69,2.98,31.92,25.2,8.03,-0.1,0.82,0.2
2019,4,8,12.3,0.38,95.35,239.25,33.87,4.33,32.34,27.18,10.29,0.06,1.42,0.22
2019,4,9,12.11,0.28,95.44,256.81,33.79,3.37,32.04,29.27,8.66,0.19,0.96,0.22
2019,4,10,10.71,1.07,95.5,252.44,33.64,3.61,32.06,31.36,7.03,0.31,0.5,0.23
2019,4,11,11.67,0.13,95.43,257.12,33.62,5.37,32.08,33.45,5.4,0.44,0.03,0.23
2019,4,12,9.12,0.36,95.41,225.5,34.53,3.64,33.48,33.06,5.44,0.37,0.01,0.23
2019,4,13,10.06,0.0,95.46,234.88,34.77,2.6,32.96,32.67,5.48,0.29,-0.01,0.22
2019,4,14,11.37,0.05,95.48,210.5,35.37,3.03,33.12,32.28,5.51,0.22,-0.03,0.22
2019,4,15,10.96,0.02,95.44,245.94,35.51,3.55,33.66,31.67,5.57,0.14,-0.02,0.22
2019,4,16,10.45,0.0,95.48,238.56,35.23,3.08,33.46,31.06,5.62,0.06,-0.02,0.22
2019,4,17,8.29,0.0,95.51,208.88,35.19,2.5,32.78,30.45,5.67,-0.01,-0.01,0.21
2019,4,18,12.24,0.82,95.54,223.06,34.51,3.83,31.99,31.68,6.97,0.03,0.22,0.23
2019,4,19,14.23,2.73,95.48,217.69,33.05,5.61,30.87,32.91,8.27,0.08,0.46,0.24
2019,4,20,16.51,3.44,95.34,210.06,32.95,5.2,30.7,34.15,9.57,0.12,0.69,0.26
2019,4,21,17.58,4.18,95.26,225.94,31.73,3.01,30.23,35.56,8.14,0.16,0.39,0.26
2019,4,22,14.78,1.83,95.32,243.38,30.58,4.28,29.44,36.98,6.72,0.19,0.09,0.26
2019,4,23,14.15,0.88,95.44,196.5,32.62,3.79,30.32,38.4,5.3,0.23,-0.21,0.26
2019,4,24,14.43,0.02,95.48,212.62,33.49,2.85,31.37,36.66,5.06,0.11,-0.26,0.25
2019,4,25,13.35,0.0,95.42,193.94,34.39,2.86,32.35,34.93,4.82,-0.0,-0.32,0.23
2019,4,26,15.37,0.0,95.29,184.88,35.91,3.46,33.38,33.19,4.59,-0.11,-0.38,0.22
2019,4,27,13.75,0.03,95.23,230.81,36.32,3.78,34.48,31.87,4.37,-0.2,-0.42,0.21
2019,4,28,13.53,0.05,95.22,155.5,36.35,4.22,33.9,30.54,4.16,-0.28,-0.46,0.2
2019,4,29,14.65,0.41,95.27,215.38,36.37,4.65,33.69,29.21,3.95,-0.36,-0.5,0.19
2019,4,30,16.98,0.94,95.21,171.06,34.62,4.03,32.3,35.91,8.28,-0.08,0.38,0.26
2019,5,1,17.28,0.04,95.14,142.38,30.98,1.86,29.46,42.62,12.61,0.2,1.27,0.32
2019,5,2,20.31,5.86,95.06,87.19,28.19,3.94,27.33,49.32,16.94,0.48,2.16,0.39
2019,5,3,20.3,46.0,95.0,248.56,23.37,7.64,23.47,53.11,14.3,0.66,1.58,0.4
2019,5,4,17.57,0.0,95.26,178.25,30.72,4.51,29.62,56.9,11.65,0.84,1.0,0.4
2019,5,5,16.25,4.66,95.34,204.44,32.19,2.62,31.25,60.69,9.0,1.02,0.42,0.41
2019,5,6,15.56,0.92,95.31,233.25,31.84,2.69,31.19,58.08,8.12,0.89,0.26,0.39
2019,5,7,15.68,0.0,95.21,195.81,33.08,5.27,31.34,55.47,7.23,0.75,0.09,0.37
2019,5,8,17.26,0.0,95.13,159.81,33.94,5.23,32.2,52.86,6.35,0.62,-0.07,0.35
2019,5,9,14.45,0.0,95.06,250.62,34.19,3.83,33.23,50.41,6.22,0.51,-0.09,0.33
2019,5,10,11.89,0.0,95.16,247.06,34.42,4.83,33.01,47.96,6.1,0.41,-0.1,0.32
2019,5,11,17.76,4.6,95.27,240.75,34.83,5.07,33.69,45.5,5.97,0.3,-0.12,0.3
2019,5,12,19.21,1.96,95.27,247.81,33.06,3.09,31.9,43.82,6.25,0.23,-0.06,0.29
2019,5,13,16.69,0.12,95.18,244.81,34.11,3.51,32.67,42.13,6.54,0.16,0.01,0.29
2019,5,14,15.94,0.06,95.16,243.75,34.09,3.55,32.51,40.44,6.82,0.1,0.08,0.28
2019,5,15,15.08,1.02,95.24,229.19,34.4,4.87,32.79,40.02,6.56,0.09,0.03,0.27
2019,5,16,18.52,1.7,95.31,211.31,34.0,4.34,32.39,39.59,6.3,0.09,-0.03,0.27
2019,5,17,15.88,0.34,95.26,253.25,35.41,4.1,33.87,39.17,6.04,0.08,-0.08,0.27
2019,5,18,13.08,0.33,95.15,283.44,34.76,3.68,33.65,38.08,5.89,0.04,-0.12,0.26
2019,5,19,12.9,0.0,95.24,283.06,35.82,3.37,34.23,36.98,5.73,-0.0,-0.16,0.25
2019,5,20,14.86,0.01,95.3,230.81,36.45,4.48,34.59,35.89,5.58,-0.04,-0.2,0.24
